date,benchmark_return,strategy_daily_return,strategy_equity,benchmark_equity,strategy_rolling_sharpe_63d,benchmark_rolling_sharpe_63d,strategy_rolling_vol_63d,benchmark_rolling_vol_63d,strategy_drawdown,benchmark_drawdown
2018-04-10,0.015900160398850227,0.0,0.9826395856642615,0.9904821805828821,-0.2044959680164763,-0.4359730851774538,0.2229872815699036,0.2111159926361473,-0.03634049096919556,-0.07107276943459573
2018-04-11,-0.005242324666869802,0.0,0.9826395856642615,0.9852897514155174,-0.30175217202360577,-0.5777606687925276,0.22269930834082954,0.2112697886678666,-0.03634049096919556,-0.0759425075691158
2018-04-12,0.008227016154136013,0.0,0.9826395856642615,0.9933957461169176,-0.32873589941672077,-0.39172287691015767,0.22267114765950258,0.21197355132110227,-0.03634049096919556,-0.06834027165153644
2018-04-13,-0.002932935383933688,0.0,0.9826395856642615,0.9904821805828821,-0.32873589941672077,-0.5861632635554254,0.22267114765950258,0.21146443569601014,-0.03634049096919556,-0.07107276943459573
2018-04-16,0.008221788494927385,0.0194,1.0017027936261482,0.998625715579629,0.01945804097062247,-0.5532783338487177,0.22612759458380585,0.21172118775198437,-0.017645496493997936,-0.06343532621770842
2018-04-17,0.010698206017490497,0.03005,1.0318039625746138,1.0093092192192636,0.5325494712933095,-0.2851240277643899,0.23396887372248418,0.2128004783488565,0.0,-0.05341576438888174
2018-04-18,0.0007406855911089583,0.0,1.0318039625746138,1.0100568000149128,0.5325494712933095,-0.45231444572823465,0.23396887372248418,0.21188396557605685,0.0,-0.05271464308479368
2018-04-19,-0.00554770964519069,0.0,1.0318039625746138,1.0044532981632797,0.31721327733655225,-0.5247326509378212,0.2326510435491664,0.21212145067170368,0.0,-0.05796990719610007
2018-04-20,-0.008479434938084562,0.0,1.0318039625746138,0.9959361017731597,0.31721327733655225,-0.7691404307720142,0.2326510435491664,0.21247560688125253,0.0,-0.06595779007774838
2018-04-23,-0.00015012625695931536,-0.0132,1.0181841502686289,0.9957865856140299,0.41457357488918334,-0.9283001311266565,0.23108081605444253,0.21172901812129713,-0.0132000000000001,-0.06609801433856599
2018-04-24,-0.013467271934307079,-0.0088,1.009224129746265,0.9823760568770306,0.13399506346748363,-1.2146608295172472,0.23135180653519172,0.21315139507804612,-0.021883839999999988,-0.07867512633945795
2018-04-25,0.00247161691730291,0.0527,1.0624102413838932,0.9848041141583611,0.9514958054915844,-1.1603855859234715,0.25412618595315356,0.2132629634352492,0.0,-0.07639796419538658
2018-04-26,0.010165738850652195,0.0076,1.070484559218411,0.9948153756019429,1.0696998506669468,-0.9724277243170971,0.25446390389816936,0.21441092309295046,0.0,-0.06700886709746623
2018-04-27,0.0009389247020124003,0.0,1.070484559218411,0.9957494323320373,1.0696998506669468,-1.1788753983557267,0.25446390389816936,0.21296002720060772,0.0,-0.06613285867602547
2018-04-30,-0.007690781433168703,-0.0146,1.054855484653822,0.9880913410857698,0.8339056434152593,-1.1981058908231368,0.25638392267545096,0.2130846596990632,-0.014600000000000057,-0.07331502674756618
2018-05-01,0.0017765848145114838,0.0202,1.0761635654438293,0.9898467691576931,1.27013834696038,-0.9757079863257593,0.2585545116293099,0.21232059253107569,0.0,-0.07166869229624995
2018-05-02,-0.006717024420543449,0.0183,1.0958573586914513,0.9831979442366648,1.5611053002191222,-1.1100026258935498,0.26071271421785075,0.21262843317662902,0.0,-0.07790431636045103
2018-05-03,-0.00220365570671055,0.0032666699999999997,1.0994371630493678,0.9810313144760217,1.9871884927572994,-1.130025300760035,0.2561743296397871,0.21264322751587064,0.0,-0.07993629777583644
2018-05-04,0.012946518184346001,0.0,1.0994371630493678,0.9937322542282984,1.7003507468104242,-0.4826356072398186,0.2537515749673177,0.2101510159229823,0.0,-0.06802467632423459
2018-05-07,0.0033830601635578272,0.0062,1.106253673460274,0.9970941102308206,3.0572004068635388,0.4121122871464721,0.22395217482730137,0.19265686050588807,0.0,-0.06487174773328819
2018-05-08,0.0,0.0236,1.1323612601539366,0.9970941102308206,3.7743070599250697,0.003114179602520615,0.22421776144964756,0.1885850621091083,0.0,-0.06487174773328819
2018-05-09,0.009665816852963749,0.0,1.1323612601539366,1.0067318392854805,3.7743070599250697,0.3220866194406884,0.22421776144964756,0.18923391728420744,0.0,-0.0558329693128462
2018-05-10,0.009350700906930243,0.025,1.160670291657785,1.0161454876081228,4.7900043022303045,1.4290138258881464,0.21984670859474487,0.1738178012654461,0.0,-0.04700434580270618
2018-05-11,0.0030510389655731274,0.0,1.160670291657785,1.0192457870855065,4.7900043022303045,1.1689811117660043,0.21984670859474487,0.17152261574521677,0.0,-0.04409671892772837
2018-05-14,0.0004768469751543769,0.0,1.160670291657785,1.019731811356017,4.659231053578328,0.849224647993807,0.21992184294295677,0.16918432699268163,0.0,-0.04364089933960902
2018-05-15,-0.006887233739740983,0.0,1.160670291657785,1.0127086800193585,4.659231053578328,0.6253474885040782,0.21992184294295677,0.1697903642434696,0.0,-0.05022756800498562
2018-05-16,0.004205251749513028,0.0,1.160670291657785,1.016967374967757,4.659231053578328,0.41106351978611055,0.21992184294295677,0.16788841618757228,0.0,-0.04623353582369938
2018-05-17,-0.0008448350136163185,0.0070999999999999995,1.1689110507285554,1.0161082053216788,4.541039444282332,0.08792713354183747,0.21895134191179313,0.16596983783305866,0.0,-0.047039311127448524
2018-05-18,-0.002499956833816319,0.0,1.1689110507285554,1.0135679786698881,4.541039444282332,0.020604266635274825,0.21895134191179313,0.16604773990753474,0.0,-0.04942167171395362
2018-05-21,0.007518730482782843,0.0,1.1689110507285554,1.021188723127486,5.359043169021403,0.3521998765833958,0.2079600116756494,0.166218228689482,0.0,-0.04227452946079657
2018-05-22,-0.0027804732956763223,0.0,1.1689110507285554,1.0183493351529844,5.359043169021403,0.4055282496175355,0.2079600116756494,0.16599671245420758,0.0,-0.04493745955621975
2018-05-23,0.002751108655490553,0.0,1.1689110507285554,1.0211509248232369,4.970568541671805,0.4404284543762211,0.17794074713684918,0.1660588708269491,0.0,-0.04230997873467002
2018-05-24,-0.00204829043516519,0.0,1.1689110507285554,1.0190593111510613,4.970568541671805,0.007278591759182369,0.17794074713684918,0.16303842501073962,0.0,-0.04427160604508096
2018-05-25,-0.0023828355832054005,0.0,1.1689110507285554,1.0166310603630537,4.970568541671805,-0.3395236331037988,0.17794074713684918,0.16138288861778777,0.0,-0.04654894967007661
2018-05-29,-0.011501043894054153,0.0,1.1689110507285554,1.0049387419137594,4.970568541671805,-0.3156774586346897,0.17794074713684918,0.16109023241352674,0.0,-0.05751463205075302
2018-05-30,0.01334468727286442,0.0,1.1689110507285554,1.0183493351529844,4.970568541671805,0.2656437619452317,0.17794074713684918,0.162048516827273,0.0,-0.04493745955621975
2018-05-31,-0.006125926085917999,0.0,1.1689110507285554,1.0121110023961934,4.970568541671805,0.48001376532358675,0.17794074713684918,0.15980176964203952,0.0,-0.050788102086407494
2018-06-01,0.0098181122014247,0.0,1.1689110507285554,1.0220480217780157,4.970568541671805,0.5935910568995284,0.17794074713684918,0.16064695848738716,0.0,-0.04146863316976457
2018-06-04,0.004751230328455591,0.0,1.1689110507285554,1.0269040073362254,4.970568541671805,0.42771616956673314,0.17794074713684918,0.15929278961645313,0.0,-0.0369144298689047
2018-06-05,0.0007276179437971653,0.0,1.1689110507285554,1.0276512011185206,4.970568541671805,0.38248023333108844,0.17794074713684918,0.1592293453310752,0.0,-0.0362136715266651
2018-06-06,0.008360141493608975,0.0,1.1689110507285554,1.0362425105659487,4.970568541671805,0.5986203479762219,0.17794074713684918,0.1600483014854011,0.0,-0.028156281451022003
2018-06-07,-0.00010799726938082177,0.0,1.1689110507285554,1.0361305992043912,4.970568541671805,0.4757471777854824,0.17794074713684918,0.15979378488628057,0.0,-0.028261237918890347
2018-06-08,0.0029564566495716704,0.0,1.1689110507285554,1.0391938744042337,4.970568541671805,0.11684833009996388,0.17794074713684918,0.1560789101865108,0.0,-0.02538833439408905
2018-06-11,0.001329962794931694,0.0,1.1689110507285554,1.0405759635939122,4.970568541671805,0.18310214226564941,0.17794074713684918,0.1560751778954242,0.0,-0.024092137139326786
2018-06-12,0.0012924298201308915,0.0,1.1689110507285554,1.0419208349993725,4.970568541671805,0.3832138824890534,0.17794074713684918,0.15551684111541447,0.0,-0.022830844715665433
2018-06-13,-0.003191183646341522,0.0,1.1689110507285554,1.03859587426994,4.970568541671805,0.4337536531957017,0.17794074713684918,0.1552928315410965,0.0,-0.02594917094371818
2018-06-14,0.00251799405603359,0.0613,1.2405652981382158,1.0412110525079727,4.85700515072823,0.5265517916261386,0.1961016409169739,0.15533230843893778,0.0,-0.023496516745879825
2018-06-15,-0.001275348851616065,0.0,1.2405652981382158,1.0398831451878667,4.85700515072823,0.46570214871973015,0.1961016409169739,0.1553570788661248,0.0,-0.024741899341847118
2018-06-18,-0.0020572939652689914,0.0,1.2405652981382158,1.0377437998686867,4.85700515072823,0.7734209532137719,0.1961016409169739,0.1528843289067945,0.0,-0.026748291946910863
2018-06-19,-0.0038328007788919205,0.0,1.2405652981382158,1.0337663346242598,4.85700515072823,0.6277405224467,0.1961016409169739,0.15310356137729877,0.0,-0.030478571851594527
2018-06-20,0.001706325991312596,0.0,1.2405652981382158,1.0355302769899732,4.85700515072823,0.7226936557986637,0.1961016409169739,0.15305383741896514,0.0,-0.028824252239610382
2018-06-21,-0.006269084205427156,0.0,1.2405652981382158,1.0290384504862538,4.85700515072823,1.2815781244186986,0.1961016409169739,0.14476188658631822,0.0,-0.034912634780588925
2018-06-22,0.0018230443486690895,0.0,1.2405652981382158,1.0309144332179758,4.85700515072823,2.020034209923074,0.1961016409169739,0.13765864264554242,0.0,-0.0331532377134538
2018-06-25,-0.013612726025235666,0.0,1.2405652981382158,1.0168808774831184,4.85700515072823,0.87784165308109,0.1961016409169739,0.13007633146014716,0.0,-0.04631465779684674
2018-06-26,0.002214074664268484,0.0,1.2405652981382158,1.0191323276705329,4.85700515072823,1.526584176036897,0.1961016409169739,0.12517515054094805,0.0,-0.04420312724299058
2018-06-27,-0.008284136993799263,0.0,1.2405652981382158,1.0106896958533007,4.85700515072823,1.3445575245875558,0.1961016409169739,0.1262667294065596,0.0,-0.05212107947515454
2018-06-28,0.005717443163654856,0.0,1.2405652981382158,1.0164682567454335,4.85700515072823,1.1387285473037836,0.1961016409169739,0.12429001877148865,0.0,-0.04670163562102725
2018-06-29,0.0014395264976310163,0.0,1.2405652981382158,1.0179314897350193,4.85700515072823,2.0164750991687743,0.1961016409169739,0.11585984193390673,0.0,-0.04532933736535538
2018-07-02,0.0021380948726847926,0.0,1.2405652981382158,1.020107923833966,4.85700515072823,1.6843272447396416,0.1961016409169739,0.11334688228370611,0.0,-0.043288160916473806
2018-07-03,-0.0035311232361060485,0.0,1.2405652981382158,1.01650579704078,4.85700515072823,1.1981090981977531,0.1961016409169739,0.11183698461197242,0.0,-0.04666642832171941
2018-07-05,0.008157755870906502,0.0,1.2405652981382158,1.0247982031743998,4.85700515072823,1.2068318073811644,0.1961016409169739,0.11190929743510743,0.0,-0.038889365780428675
2018-07-06,0.008458127231744328,0.0,1.2405652981382158,1.0334660767637118,4.85700515072823,2.506129640974838,0.1961016409169739,0.10296039648525539,0.0,-0.030760169752417132
2018-07-09,0.009004768827606924,0.0,1.2405652981382158,1.042772199876143,4.85700515072823,2.6402064329182897,0.1961016409169739,0.10390707910178883,0.0,-0.022032389142528697
2018-07-10,0.003598439311331969,0.0,1.2405652981382158,1.0465245523529414,4.85700515072823,2.260256201715441,0.1961016409169739,0.09960342289929597,0.0,-0.018513232046409756
2018-07-11,-0.007314682796713878,0.0,1.2405652981382158,1.0388695572135067,4.85700515072823,2.1639252390792203,0.1961016409169739,0.10020670672204529,0.0,-0.02569249642316207
2018-07-12,0.009066525667006609,0.0,1.2405652981382158,1.0482884947186548,4.85700515072823,2.1916500853989347,0.1961016409169739,0.10047126652165557,0.0,-0.0168589124344255
2018-07-13,0.0007868582610333075,0.0,1.2405652981382158,1.0491133491806703,4.85700515072823,2.3467007594096247,0.1961016409169739,0.10017341729217041,0.0,-0.016085319747913274
2018-07-16,-0.0008938956499947581,-0.09380000000000001,1.124200273172851,1.0481755513214863,1.820417081897922,2.0035520109571388,0.2744792305942657,0.09913109156453731,-0.0938000000000001,-0.016964836800556604
2018-07-17,0.0040455444826819065,0.0,1.124200273172851,1.0524159921400171,1.413259946635448,1.767693182991914,0.26850451744804443,0.09730401936728938,-0.0938000000000001,-0.012987924319792676
2018-07-18,0.0021030936327146588,0.009399999999999999,1.134767755740676,1.054629321512054,1.5507332556828053,1.8229228649718061,0.2689480466557485,0.09734547044723034,-0.08528172,-0.010912145508017113
2018-07-19,-0.003771312022951556,-0.0361,1.0938026397584375,1.0506519852720781,0.9761057929786758,1.9037330402629042,0.2793413193132813,0.09694577467813581,-0.118303049908,-0.014642304425418251
2018-07-20,-0.0011431296557055104,0.0,1.0938026397584375,1.0494509538298877,0.9761057929786758,2.2467227780528596,0.2793413193132813,0.09520716021918282,-0.118303049908,-0.01576869602870723
2018-07-23,0.001859557924906774,0.0,1.0938026397584375,1.0514024686678831,1.171410357035959,2.331178072583999,0.2778417298815201,0.09520629712324703,-0.118303049908,-0.013938460907465977
2018-07-24,0.005032192449061057,-0.01195,1.0807316982133242,1.0566933282316378,1.1238928892562499,3.253182189216518,0.278377666582661,0.09096960223748676,-0.1288393284615995,-0.008976409476135094
2018-07-25,0.00852219749427996,0.023399999999999997,1.106020819951516,1.0656986774657158,0.746668889812949,3.4753606137293804,0.2620528090423282,0.09211792606565467,-0.10845416874760083,-0.0005307107162002556
2018-07-26,-0.00235935477115512,-0.00116667,1.1047304586415032,1.0631843162064234,0.6136532379746318,2.9807538891599132,0.2617113217393942,0.0905954156637501,-0.10949430852254805,-0.0028888133524949122
2018-07-27,-0.006775806382235072,0.0040999999999999995,1.1092598535219333,1.0559803851311798,0.6760907120412509,2.601372759442685,0.26179918884790193,0.09194519023641753,-0.1058432351874905,-0.009645045694779086
2018-07-30,-0.005223616755839378,0.0,1.1092598535219333,1.0504643482975708,0.905550004045826,2.7328841609992693,0.2599525138846859,0.09113169723997533,-0.1058432351874905,-0.014818280428316344
2018-07-31,0.004929414485966177,0.012350000000000002,1.1229592127129293,1.05564252247306,0.7905291201369365,2.860959874745728,0.25805500999718106,0.09146010503247058,-0.09480039914205596,-0.009961911388550626
2018-08-01,-0.0016704768047584029,0.0533,1.1828129387505284,1.053879096125152,1.2439890525803887,3.12229929524704,0.2765297647004575,0.09026997556900389,-0.04655326041632757,-0.011615747051403336
2018-08-02,0.005447268675307093,-0.03196667,1.14500234786576,1.0596198587130357,0.7139900765766012,3.4554913206571762,0.28441101166791033,0.09042233061367247,-0.07703177770317471,-0.006231752471149488
2018-08-03,0.004285093033403298,0.0,1.14500234786576,1.0641604283876627,0.7139900765766012,3.1758230801864555,0.28441101166791033,0.08747586720386759,-0.07703177770317471,-0.0019733630768462573
2018-08-06,0.0036667987631502363,0.0,1.14500234786576,1.068062490530268,0.6272504180118514,3.1876350387339727,0.2842033020321266,0.08750776956402292,-0.07703177770317471,0.0
2018-08-07,0.0033027072379643307,0.0,1.14500234786576,1.0715899882483406,0.2991280819127565,3.3355736841511483,0.2803703332155233,0.08758723057558347,-0.07703177770317471,0.0
2018-08-08,-0.0004203879740387606,0.0,1.14500234786576,1.0711395047041807,0.2991280819127565,2.930984728299137,0.2803703332155233,0.08591271037215906,-0.07703177770317471,-0.0004203879740387606
2018-08-09,-0.0013659924603045548,0.0,1.14500234786576,1.0696763362168205,-0.05848549283321228,2.4774478174071572,0.2758523390750747,0.08433762646000756,-0.07703177770317471,-0.0017858061875403175
2018-08-10,-0.006700010136546752,0.0,1.14500234786576,1.0625094939213435,-0.05848549283321228,1.9866544436723406,0.2758523390750747,0.08553972369549852,-0.07703177770317471,-0.00847385140452872
2018-08-13,-0.0037437060808269695,0.0138,1.1608033802663076,1.0585317706680137,0.1409113934923945,1.779828524319469,0.27724259218335273,0.08599461008456583,-0.0642948162354785,-0.012185833876324548
2018-08-14,0.006380562433995429,0.0,1.1608033802663076,1.0652857987191287,0.1409113934923945,2.4140397067227695,0.27724259218335273,0.08538668361052704,-0.0642948162354785,-0.0058830239161874465
2018-08-15,-0.007467293278449083,0.0,1.1608033802663076,1.057330997234726,0.1409113934923945,1.8392424913955807,0.27724259218335273,0.08668604890068671,-0.0642948162354785,-0.013306386929690217
2018-08-16,0.008091488597325336,-0.0008,1.1598747375620946,1.0658863789424495,0.026966259770708677,2.220477095000428,0.27688823231282156,0.08790091076938902,-0.06504338038249013,-0.0053225668104779356
2018-08-17,0.0035202241479472818,0.0,1.1598747375620946,1.0696385379125708,0.026966259770708677,2.4968998857197016,0.27688823231282156,0.08781396650068704,-0.06504338038249013,-0.0018210792907460416
2018-08-20,0.002140147263117065,0.0,1.1598747375620946,1.071927721902009,0.026966259770708677,2.277893447175689,0.27688823231282156,0.08681194034193303,-0.06504338038249013,0.0
2018-08-21,0.0023451630087767406,-0.09820000000000001,1.045975038333497,1.074441567143496,-1.1349855194392926,2.5213459261914966,0.33950508918418915,0.0865612659461517,-0.1568561204289296,0.0
2018-08-22,-0.0005936688688065184,0.0,1.045975038333497,1.0738037046337312,-1.1349855194392926,2.3678114204229916,0.33950508918418915,0.08652369162300994,-0.1568561204289296,-0.0005936688688064073
2018-08-23,-0.0013274629982980013,0.0,1.045975038333497,1.0723782699483946,-1.1349855194392926,2.4034942459094277,0.33950508918418915,0.086438773574421,-0.1568561204289296,-0.0019203437936479162
2018-08-24,0.006017823521847099,0.0,1.045975038333497,1.0788316531256077,-1.1349855194392926,2.7804927171834355,0.33950508918418915,0.08680394299837897,-0.1568561204289296,0.0
2018-08-27,0.007895670651302034,0.0,1.045975038333497,1.0873497525468871,-1.1349855194392926,3.791752415912832,0.33950508918418915,0.08411535209227007,-0.1568561204289296,0.0
2018-08-28,0.00048298821999925856,0.0,1.045975038333497,1.0878749296683865,-1.1349855194392926,3.324510211077484,0.33950508918418915,0.08046231664695837,-0.1568561204289296,0.0
2018-08-29,0.005380863025160609,0.0,1.045975038333497,1.0937286356534384,-1.1349855194392926,3.9402035496908563,0.33950508918418915,0.0795707495285811,-0.1568561204289296,0.0
2018-08-30,-0.004048489400610311,0.0,1.045975038333497,1.0893006868648514,-1.1349855194392926,3.2948883329730876,0.33950508918418915,0.07832087684230635,-0.1568561204289296,-0.004048489400610422
2018-08-31,3.4699605632404484e-05,0.0,1.045975038333497,1.0893384851691006,-1.1349855194392926,3.0675178029998094,0.33950508918418915,0.07797588663079046,-0.1568561204289296,-0.00401393027596364
2018-09-04,-0.0017226039243773972,0.0,1.045975038333497,1.087461986419573,-1.1349855194392926,2.9349735079814803,0.33950508918418915,0.07815795691106923,-0.1568561204289296,-0.005729619788295559
2018-09-05,-0.0026909786376582145,0.0,1.045975038333497,1.0845356494448526,-1.1349855194392926,2.4052461457991114,0.33950508918418915,0.0769929733679509,-0.1568561204289296,-0.00840518014150149
2018-09-06,-0.003010540191505595,0.0,1.045975038333497,1.0812706112830783,-1.1349855194392926,2.244329770596547,0.33950508918418915,0.07734018548987183,-0.1568561204289296,-0.011390416200374176
2018-09-07,-0.0019431726687341166,0.0,1.045975038333497,1.0791695157837276,-1.1349855194392926,1.9899741381910072,0.33950508918418915,0.0773770676362306,-0.1568561204289296,-0.013311455323662291
