# Post-Earnings Next-Day Outcomes for HST
# total_earnings=85, considered=79, excluded_c2o_zero=4, excluded_o2c_zero=2
# sum_pct=100.0
Scenario,Count,Denominator,Fraction,Percent,Dates
"After +C→O, next day UP",22,79,22/79 = 27.85%,27.85,2025-11-05;2024-02-21;2023-11-01;2023-05-03;2021-02-18;2019-05-01;2019-02-19;2017-04-28;2016-04-29;2016-02-17;2015-10-29;2015-04-30;2014-02-19;2013-05-03;2013-02-21;2010-07-21;2010-04-28;2009-07-22;2009-04-23;2008-10-10;2007-07-18;2005-02-24
"After +C→O, next day DOWN",28,79,28/79 = 35.44%,35.44,2025-07-30;2025-04-30;2024-11-06;2024-05-01;2022-11-02;2022-08-03;2022-05-04;2022-02-16;2021-05-04;2020-11-04;2020-05-07;2020-02-19;2019-11-05;2018-11-01;2018-08-07;2018-05-02;2017-02-22;2014-10-30;2013-11-05;2011-07-20;2011-04-28;2011-02-15;2009-02-18;2008-02-20;2007-04-25;2006-07-19;2005-07-20;2004-10-13
"After −C→O, next day UP",19,79,19/79 = 24.05%,24.05,2025-02-19;2023-08-02;2023-02-15;2021-11-03;2019-08-06;2018-02-21;2017-11-01;2016-07-29;2015-02-19;2014-05-01;2012-10-10;2012-04-25;2011-10-12;2010-10-13;2010-02-17;2009-10-14;2008-07-16;2008-04-23;2006-04-26
"After −C→O, next day DOWN",10,79,10/79 = 12.66%,12.66,2024-07-31;2021-08-03;2020-07-31;2016-11-02;2015-07-30;2014-07-31;2013-08-02;2012-07-17;2006-02-23;2005-10-12
