# Post-Earnings Next-Day Outcomes for UPS
# total_earnings=83, considered=79, excluded_c2o_zero=3, excluded_o2c_zero=1
# sum_pct=100.0
Scenario,Count,Denominator,Fraction,Percent,Dates
"After +C→O, next day UP",22,79,22/79 = 27.85%,27.85,2025-10-28;2022-10-25;2022-07-26;2021-04-27;2020-10-28;2020-07-30;2019-07-24;2019-01-31;2017-07-27;2016-02-02;2015-07-28;2014-07-29;2013-10-28;2013-04-26;2012-04-26;2010-10-21;2010-07-22;2010-04-14;2010-02-02;2006-04-25;2005-04-22;2004-10-25
"After +C→O, next day DOWN",15,79,15/79 = 18.99%,18.99,2025-01-30;2023-10-26;2021-02-02;2017-04-27;2016-10-27;2016-07-29;2015-10-27;2015-04-28;2014-01-17;2011-10-25;2011-04-26;2011-02-01;2007-02-02;2005-10-25;2005-07-21
"After −C→O, next day UP",19,79,19/79 = 24.05%,24.05,2024-07-23;2023-08-08;2023-01-31;2022-04-26;2022-02-01;2020-04-28;2018-10-24;2018-04-26;2017-10-26;2016-04-28;2015-01-23;2014-10-24;2013-01-31;2012-01-27;2009-07-23;2009-04-27;2009-02-05;2006-10-19;2006-07-26
"After −C→O, next day DOWN",23,79,23/79 = 29.11%,29.11,2025-07-29;2025-04-29;2024-10-24;2024-04-23;2024-01-30;2023-04-25;2021-10-26;2021-07-27;2020-01-30;2019-10-22;2019-04-25;2018-07-25;2018-02-01;2017-01-31;2014-04-24;2013-07-12;2009-10-22;2008-10-24;2008-06-23;2008-04-08;2007-04-26;2006-02-01;2005-01-12
