date,close_to_open_pct,close_to_close_pct,open_to_close_pct,scenario,gap_sign,intraday_sign
2012-11-28,-0.09,-2.8,-2.71,neg_then_down,negative,down
2013-03-07,-2.24,1.41,3.73,neg_then_up,negative,up
2013-05-22,0.12,0.64,0.52,pos_then_up,positive,up
2013-08-27,0.54,-1.64,-2.17,pos_then_down,positive,down
2013-11-25,11.92,12.69,0.68,pos_then_up,positive,up
2014-02-26,6.11,15.15,8.51,pos_then_up,positive,up
2014-05-27,4.76,2.33,-2.32,pos_then_down,positive,down
2014-08-27,-2.04,-4.88,-2.91,neg_then_down,negative,down
2014-11-24,-7.51,-5.54,2.14,neg_then_up,negative,up
2015-02-25,0.62,-5.63,-6.21,pos_then_down,positive,down
2015-05-26,-9.15,-11.34,-2.42,neg_then_down,negative,down
2015-08-26,-0.76,4.1,4.9,neg_then_up,negative,up
2015-11-19,-6.95,-1.41,5.95,neg_then_up,negative,up
2016-02-29,7.84,18.68,10.05,pos_then_up,positive,up
2016-05-31,-1.77,2.03,3.87,neg_then_up,negative,up
2016-08-24,7.17,7.13,-0.04,pos_then_down,positive,down
2016-12-01,-15.54,-12.5,3.6,neg_then_up,negative,up
2017-02-27,-8.86,-8.05,0.89,neg_then_up,negative,up
2017-06-01,-2.2,2.87,5.18,neg_then_up,negative,up
2017-08-30,1.77,2.0,0.23,pos_then_up,positive,up
2017-11-29,-0.99,-3.32,-2.36,neg_then_down,negative,down
2018-02-27,-2.35,-1.2,1.17,neg_then_up,negative,up
2018-05-31,-3.92,-3.57,0.37,neg_then_up,negative,up
2018-09-04,-2.35,-9.24,-7.05,neg_then_down,negative,down
2018-11-29,6.78,12.87,5.7,pos_then_up,positive,up
2019-02-28,0.97,-4.44,-5.36,pos_then_down,positive,down
2019-05-28,-1.42,-4.53,-3.15,neg_then_down,negative,down
2019-08-29,-1.95,-5.53,-3.65,neg_then_down,negative,down
2019-12-03,-5.15,-4.67,0.5,neg_then_up,negative,up
2020-02-27,-0.44,1.2,1.64,neg_then_up,negative,up
2020-05-27,5.69,7.15,1.38,pos_then_up,positive,up
2020-08-27,10.79,12.58,1.62,pos_then_up,positive,up
2020-11-19,-4.58,-9.27,-4.91,neg_then_down,negative,down
2021-05-26,-1.93,-3.26,-1.35,neg_then_down,negative,down
2021-08-26,7.4,9.13,1.6,pos_then_up,positive,up
2021-11-18,-3.87,-4.18,-0.32,neg_then_down,negative,down
2022-02-28,7.39,4.92,-2.3,pos_then_down,positive,down
2022-05-26,-7.01,-5.57,1.55,neg_then_up,negative,up
2022-08-25,8.4,2.53,-5.42,pos_then_down,positive,down
2022-11-29,10.18,17.17,6.34,pos_then_up,positive,up
2023-02-27,-1.58,0.29,1.91,neg_then_up,negative,up
2023-05-25,9.35,10.01,0.6,pos_then_up,positive,up
2023-08-24,1.56,5.38,3.76,pos_then_up,positive,up
2023-11-28,7.48,11.02,3.29,pos_then_up,positive,up
2024-02-26,-4.76,-3.96,0.84,neg_then_up,negative,up
2024-05-23,-11.0,-15.33,-4.86,neg_then_down,negative,down
2024-08-22,14.67,12.49,-1.9,pos_then_down,positive,down
2024-11-26,-12.1,-6.21,6.69,neg_then_up,negative,up
2025-02-05,0.3,0.6,0.3,pos_then_up,positive,up
2025-05-22,-11.2,-12.52,-1.49,neg_then_down,negative,down
2025-08-21,-6.02,-2.77,3.46,neg_then_up,negative,up
