Ticker,pos_then_up_fraction,pos_then_down_fraction,neg_then_up_fraction,neg_then_down_fraction,considered,total_earnings,sum_pct
GD,23/83 = 27.71%,22/83 = 26.51%,17/83 = 20.48%,21/83 = 25.30%,83,87,100.0
