# Post-Earnings Next-Day Outcomes for COF
# total_earnings=42, considered=41, excluded_c2o_zero=1, excluded_o2c_zero=0
# sum_pct=100.0
Scenario,Count,Denominator,Fraction,Percent,Dates
"After +C->O, next day UP",9,41,9/41 = 21.95%,21.95,2015-10-22;2016-01-26;2017-07-20;2019-04-25;2020-01-21;2020-04-23;2021-04-27;2023-10-26;2025-01-21
"After +C->O, next day DOWN",11,41,11/41 = 26.83%,26.83,2017-10-24;2018-07-19;2018-10-23;2019-07-18;2020-10-22;2021-01-26;2023-07-20;2024-10-24;2025-04-22;2025-07-22;2025-10-21
"After -C->O, next day UP",16,41,16/41 = 39.02%,39.02,2016-04-26;2016-07-21;2016-10-25;2017-01-24;2017-04-25;2018-01-23;2019-10-24;2020-07-21;2021-07-22;2022-01-25;2022-04-26;2022-10-27;2023-01-24;2023-04-27;2024-04-25;2024-07-23
"After -C->O, next day DOWN",5,41,5/41 = 12.20%,12.2,2015-07-23;2018-04-24;2019-01-22;2021-10-26;2022-07-21
