# Post-Earnings Next-Day Outcomes for BK
# total_earnings=74, considered=71, excluded_c2o_zero=2, excluded_o2c_zero=1
# sum_pct=100.01
Scenario,Count,Denominator,Fraction,Percent,Dates
"After +C→O, next day UP",21,71,21/71 = 29.58%,29.58,2024-10-11;2024-04-16;2024-01-12;2022-04-18;2021-07-15;2021-04-16;2019-07-17;2019-04-17;2018-01-18;2017-04-20;2016-07-21;2015-07-21;2015-04-14;2014-01-17;2013-07-17;2012-01-18;2011-10-19;2011-07-19;2011-01-19;2009-10-21;2008-10-17
"After +C→O, next day DOWN",22,71,22/71 = 30.99%,30.99,2025-10-16;2025-07-15;2025-04-11;2023-07-18;2022-10-17;2022-07-15;2022-01-18;2021-01-20;2020-10-16;2020-04-16;2020-01-16;2019-10-16;2017-10-19;2015-10-20;2014-10-17;2013-04-17;2012-04-18;2011-04-19;2010-10-19;2010-07-20;2008-07-18;2007-07-20
"After −C→O, next day UP",19,71,19/71 = 26.76%,26.76,2025-01-15;2024-07-12;2023-04-18;2023-01-13;2020-07-15;2019-01-16;2018-10-18;2016-10-20;2016-04-21;2016-01-14;2015-01-23;2014-07-18;2014-04-22;2013-10-16;2013-01-16;2010-04-20;2009-04-22;2008-01-18;2007-10-19
"After −C→O, next day DOWN",9,71,9/71 = 12.68%,12.68,2023-10-17;2018-07-19;2017-07-20;2017-01-19;2012-07-06;2010-01-20;2009-07-23;2009-01-21;2008-04-18
