# Post-Earnings Next-Day Outcomes for ENPH
# total_earnings=55, considered=55, excluded_c2o_zero=0, excluded_o2c_zero=0
# sum_pct=100.0
Scenario,Count,Denominator,Fraction,Percent,Dates
"After +C→O, next day UP",15,55,15/55 = 27.27%,27.27,2024-07-23;2022-10-25;2022-07-26;2021-10-26;2020-08-04;2020-05-05;2020-02-18;2019-07-30;2019-04-30;2019-02-26;2018-05-01;2017-11-07;2016-11-01;2015-08-04;2014-05-06
"After +C→O, next day DOWN",12,55,12/55 = 21.82%,21.82,2025-02-04;2024-02-06;2023-02-07;2022-04-26;2022-02-08;2021-02-09;2017-08-08;2015-02-17;2014-08-05;2013-05-07;2012-11-07;2012-05-10
"After −C→O, next day UP",15,55,15/55 = 27.27%,27.27,2024-10-22;2023-07-27;2021-07-27;2020-10-27;2018-11-06;2018-07-31;2018-02-05;2017-05-09;2017-02-28;2016-08-02;2016-02-23;2015-11-03;2014-01-15;2013-11-05;2013-08-06
"After −C→O, next day DOWN",13,55,13/55 = 23.64%,23.64,2025-10-28;2025-07-22;2025-04-22;2024-04-23;2023-10-26;2023-04-25;2021-04-27;2019-10-29;2016-05-03;2015-05-05;2014-11-04;2013-02-26;2012-08-07
