# Post-Earnings Next-Day Outcomes for CTSH
# total_earnings=86, considered=83, excluded_c2o_zero=2, excluded_o2c_zero=1
# sum_pct=100.0
Scenario,Count,Denominator,Fraction,Percent,Dates
"After +C→O, next day UP",28,83,28/83 = 33.73%,33.73,2025-02-05;2023-08-02;2023-05-03;2020-07-29;2020-02-05;2019-10-30;2018-10-30;2018-08-02;2017-11-01;2017-08-03;2017-02-08;2016-05-06;2014-11-05;2014-08-06;2014-05-07;2013-11-05;2012-05-07;2011-11-02;2011-08-02;2011-02-07;2008-07-31;2008-02-07;2007-11-06;2007-08-01;2006-05-03;2005-07-28;2005-02-10;2004-10-26
"After +C→O, next day DOWN",24,83,24/83 = 28.92%,28.92,2025-04-30;2024-10-30;2024-07-31;2024-05-01;2021-10-27;2021-07-28;2020-10-28;2019-07-31;2018-02-07;2015-11-04;2015-08-05;2015-05-04;2015-02-04;2013-08-06;2013-05-08;2013-02-07;2012-02-08;2010-11-01;2009-11-03;2009-05-05;2008-05-07;2007-05-02;2007-02-05;2005-10-31
"After −C→O, next day UP",12,83,12/83 = 14.46%,14.46,2024-02-06;2023-11-01;2022-07-27;2021-02-03;2017-05-05;2014-02-05;2010-08-03;2009-08-04;2006-11-02;2006-08-02;2006-02-09;2004-02-10
"After −C→O, next day DOWN",19,83,19/83 = 22.89%,22.89,2025-07-30;2023-01-12;2022-11-02;2022-05-04;2022-02-02;2021-05-05;2020-04-09;2019-05-02;2019-02-06;2018-05-07;2016-08-05;2016-02-08;2012-11-07;2012-08-06;2011-05-03;2010-05-04;2010-02-09;2009-02-13;2008-11-05
