# Post-Earnings Next-Day Outcomes for KHC
# total_earnings=42, considered=42, excluded_c2o_zero=0, excluded_o2c_zero=0
# sum_pct=100.0
Scenario,Count,Denominator,Fraction,Percent,Dates
"After +C→O, next day UP",10,42,10/42 = 23.81%,23.81,2025-04-29;2024-05-01;2024-02-14;2023-11-01;2023-05-03;2022-10-26;2022-07-27;2022-04-27;2020-10-29;2016-05-04
"After +C→O, next day DOWN",8,42,8/42 = 19.05%,19.05,2021-08-04;2021-02-11;2020-02-13;2018-05-02;2017-08-03;2016-08-04;2016-02-25;2015-11-04
"After −C→O, next day UP",12,42,12/42 = 28.57%,28.57,2025-10-29;2025-02-12;2024-07-31;2023-02-15;2022-02-16;2021-10-27;2020-07-30;2019-10-31;2017-11-01;2017-05-03;2016-11-03;2015-08-10
"After −C→O, next day DOWN",12,42,12/42 = 28.57%,28.57,2025-07-30;2024-10-30;2023-08-02;2021-04-29;2020-04-30;2019-08-08;2019-05-06;2019-02-21;2018-11-01;2018-08-03;2018-02-16;2017-02-15
