# Post-Earnings Next-Day Outcomes for HIG
# total_earnings=86, considered=81, excluded_c2o_zero=5, excluded_o2c_zero=0
# sum_pct=100.0
Scenario,Count,Denominator,Fraction,Percent,Dates
"After +C→O, next day UP",28,81,28/81 = 34.57%,34.57,2025-07-28;2024-07-25;2024-02-01;2021-07-28;2021-04-16;2020-07-15;2019-11-04;2019-05-01;2019-02-04;2018-04-26;2016-10-27;2015-07-27;2014-10-27;2014-07-02;2014-04-28;2014-02-03;2012-07-16;2012-02-07;2011-10-07;2010-01-12;2009-07-29;2008-07-28;2007-10-25;2007-04-26;2007-01-25;2006-04-27;2005-04-29;2004-11-05
"After +C→O, next day DOWN",17,81,17/81 = 20.99%,20.99,2023-10-26;2023-07-27;2021-10-28;2019-08-01;2018-01-08;2017-02-02;2016-02-04;2015-01-12;2013-10-28;2013-07-29;2013-02-04;2011-02-02;2009-11-03;2008-10-06;2006-01-11;2005-08-03;2003-10-14
"After −C→O, next day UP",16,81,16/81 = 19.75%,19.75,2025-10-27;2025-01-30;2023-02-02;2022-10-27;2022-07-28;2022-02-03;2020-10-29;2018-10-25;2017-04-27;2016-04-28;2013-04-11;2009-04-30;2009-02-05;2008-04-28;2008-01-10;2006-07-27
"After −C→O, next day DOWN",20,81,20/81 = 24.69%,24.69,2025-04-24;2024-10-24;2024-04-25;2023-04-13;2022-04-28;2021-02-04;2020-02-03;2018-07-26;2017-10-02;2016-07-28;2015-10-26;2012-11-01;2012-05-02;2011-07-13;2010-08-04;2007-07-26;2006-10-26;2005-10-11;2004-08-05;2003-08-07
