# Post-Earnings Next-Day Outcomes for EIX
# total_earnings=86, considered=84, excluded_c2o_zero=2, excluded_o2c_zero=0
# sum_pct=100.0
Scenario,Count,Denominator,Fraction,Percent,Dates
"After +C→O, next day UP",24,84,24/84 = 28.57%,28.57,2025-07-31;2025-02-27;2024-07-25;2024-02-22;2023-07-27;2023-02-23;2022-07-28;2022-02-24;2019-07-25;2019-02-28;2018-02-22;2016-02-23;2015-07-30;2014-07-31;2014-02-25;2012-02-29;2011-11-02;2011-05-02;2009-11-06;2007-08-09;2006-11-03;2006-08-08;2005-08-09;2005-03-11
"After +C→O, next day DOWN",21,84,21/84 = 25.00%,25.0,2023-11-01;2023-05-02;2021-04-27;2020-10-27;2017-10-30;2017-05-01;2017-02-21;2015-04-28;2014-10-28;2013-10-29;2013-02-26;2011-08-04;2011-02-28;2010-10-29;2010-05-07;2010-03-01;2009-03-02;2008-11-07;2008-08-08;2007-11-02;2005-11-04
"After −C→O, next day UP",19,84,19/84 = 22.62%,22.62,2025-10-28;2024-10-29;2024-04-30;2022-05-03;2021-11-02;2018-10-30;2018-05-01;2016-07-28;2016-05-02;2014-04-29;2013-04-30;2012-11-01;2012-05-02;2010-08-05;2009-08-07;2008-05-08;2008-02-27;2007-02-28;2004-05-11
"After −C→O, next day DOWN",20,84,20/84 = 23.81%,23.81,2025-04-29;2022-11-01;2021-07-29;2021-02-25;2020-07-28;2020-04-30;2020-02-27;2019-10-29;2019-04-30;2018-07-26;2017-07-27;2016-11-01;2015-10-27;2013-08-01;2012-07-31;2009-05-08;2007-05-09;2006-05-08;2006-03-07;2003-11-05
