# Post-Earnings Next-Day Outcomes for PNC
# total_earnings=71, considered=71, excluded_c2o_zero=0, excluded_o2c_zero=0
# sum_pct=99.99
Scenario,Count,Denominator,Fraction,Percent,Dates
"After +C->O, next day UP",18,71,18/71 = 25.35%,25.35,2009-10-22;2010-04-22;2010-10-21;2011-07-20;2011-10-19;2012-04-18;2013-07-17;2014-01-16;2017-04-13;2018-07-13;2018-10-12;2019-07-17;2019-10-16;2021-01-15;2022-10-14;2023-10-13;2024-07-16;2025-01-16
"After +C->O, next day DOWN",18,71,18/71 = 25.35%,25.35,2008-05-20;2011-01-20;2013-01-17;2013-04-17;2015-01-16;2015-07-15;2016-01-15;2018-01-12;2018-04-13;2019-04-12;2020-01-15;2020-04-15;2021-04-16;2022-01-18;2022-07-15;2024-04-16;2024-10-15;2025-10-15
"After -C->O, next day UP",23,71,23/71 = 32.39%,32.39,2008-09-10;2009-01-22;2009-04-23;2010-01-15;2010-07-22;2012-01-18;2012-07-18;2013-10-16;2014-10-15;2016-07-15;2016-09-14;2017-07-14;2017-09-13;2019-01-16;2020-07-15;2020-10-14;2021-07-14;2021-10-15;2022-04-14;2023-04-14;2023-07-18;2024-01-16;2025-07-16
"After -C->O, next day DOWN",12,71,12/71 = 16.90%,16.9,2008-03-05;2009-07-23;2011-04-21;2012-10-16;2014-04-16;2014-07-16;2015-04-15;2015-09-17;2016-04-14;2017-01-13;2023-01-18;2025-04-15
