Ticker,pos_then_up_fraction,pos_then_down_fraction,neg_then_up_fraction,neg_then_down_fraction,considered,total_earnings,sum_pct
NFLX,28/85 = 32.94%,18/85 = 21.18%,11/85 = 12.94%,28/85 = 32.94%,85,85,100.0
