Ticker,pos_then_up_fraction,pos_then_down_fraction,neg_then_up_fraction,neg_then_down_fraction,considered,total_earnings,sum_pct
NOW,22/53 = 41.51%,15/53 = 28.30%,9/53 = 16.98%,7/53 = 13.21%,53,54,100.0
