Ticker,pos_then_up_fraction,pos_then_down_fraction,neg_then_up_fraction,neg_then_down_fraction,considered,total_earnings,sum_pct
VST,11/33 = 33.33%,12/33 = 36.36%,7/33 = 21.21%,3/33 = 9.09%,33,33,99.99
