# Post-Earnings Next-Day Outcomes for GE
# total_earnings=84, considered=82, excluded_c2o_zero=2, excluded_o2c_zero=0
# sum_pct=100.0
Scenario,Count,Denominator,Fraction,Percent,Dates
"After +C->O, next day UP",11,82,11/82 = 13.41%,13.41,2004-10-08;2005-01-21;2007-07-13;2011-01-21;2011-10-21;2013-07-19;2013-10-18;2014-10-17;2022-10-25;2023-01-10;2024-10-22
"After +C->O, next day DOWN",34,82,34/82 = 41.46%,41.46,2006-01-20;2007-01-19;2007-04-13;2008-04-11;2008-07-11;2008-10-10;2009-01-23;2009-07-17;2010-01-22;2010-07-16;2010-10-15;2011-04-21;2013-01-18;2014-01-17;2014-04-17;2015-01-23;2016-01-22;2016-04-22;2016-07-22;2016-10-21;2018-01-24;2018-04-20;2019-01-31;2020-10-28;2021-07-27;2021-10-26;2022-01-25;2022-07-26;2023-10-24;2024-01-23;2025-01-23;2025-04-22;2025-07-17;2025-10-21
"After -C->O, next day UP",8,82,8/82 = 9.76%,9.76,2006-07-14;2008-01-18;2010-04-16;2012-04-20;2012-07-20;2015-07-17;2015-10-16;2021-01-26
"After -C->O, next day DOWN",29,82,29/82 = 35.37%,35.37,2005-07-15;2005-10-14;2006-04-13;2006-10-13;2007-10-12;2009-04-17;2009-10-16;2011-07-22;2012-01-20;2012-10-19;2013-04-19;2014-07-18;2015-04-10;2017-01-20;2017-07-21;2017-10-20;2018-07-20;2019-04-30;2019-07-31;2019-10-30;2020-01-29;2020-04-09;2020-07-29;2021-04-27;2022-04-26;2023-04-25;2023-07-25;2024-04-23;2024-07-23
