# Post-Earnings Next-Day Outcomes for ABBV
# total_earnings=50, considered=47, excluded_c2o_zero=3, excluded_o2c_zero=0
# sum_pct=99.99
Scenario,Count,Denominator,Fraction,Percent,Dates
"After +C→O, next day UP",13,47,13/47 = 27.66%,27.66,2024-07-03;2022-02-02;2021-04-30;2020-10-30;2020-02-07;2019-11-01;2019-04-25;2018-07-27;2015-10-30;2015-07-24;2015-04-23;2014-07-25;2014-04-25
"After +C→O, next day DOWN",11,47,11/47 = 23.40%,23.4,2025-07-03;2024-04-03;2024-01-05;2023-10-04;2021-10-29;2021-07-30;2019-07-26;2017-07-28;2015-01-30;2014-10-31;2014-01-31
"After −C→O, next day UP",8,47,8/47 = 17.02%,17.02,2022-07-06;2021-02-03;2018-11-02;2018-01-26;2017-01-27;2016-01-29;2013-10-25;2013-07-26
"After −C→O, next day DOWN",15,47,15/47 = 31.91%,31.91,2025-04-03;2025-01-06;2024-10-03;2023-07-06;2023-01-06;2022-10-05;2022-04-21;2020-07-29;2020-05-01;2019-01-25;2017-10-27;2017-04-27;2016-10-28;2016-04-28;2013-04-26
