# Post-Earnings Next-Day Outcomes for TMUS
# total_earnings=74, considered=71, excluded_c2o_zero=2, excluded_o2c_zero=1
# sum_pct=100.0
Scenario,Count,Denominator,Fraction,Percent,Dates
"After +C→O, next day UP",28,71,28/71 = 39.44%,39.44,2025-07-23;2024-10-23;2022-10-27;2022-07-27;2022-04-27;2022-02-02;2021-05-04;2020-08-06;2020-05-06;2020-02-06;2019-07-25;2018-10-30;2018-08-01;2017-10-23;2017-04-24;2016-04-26;2015-07-30;2014-07-31;2013-08-08;2013-04-24;2012-07-26;2012-02-23;2011-11-01;2011-02-24;2010-11-04;2009-05-07;2007-11-14;2007-08-06
"After +C→O, next day DOWN",20,71,20/71 = 28.17%,28.17,2025-10-23;2025-01-29;2021-11-02;2020-11-05;2019-04-25;2018-05-01;2018-02-08;2017-07-19;2016-02-17;2015-10-27;2015-02-19;2014-02-25;2013-11-05;2011-08-02;2011-05-03;2010-05-06;2010-02-25;2009-08-06;2008-02-28;2007-05-15
"After −C→O, next day UP",13,71,13/71 = 18.31%,18.31,2024-07-31;2024-04-25;2024-01-25;2023-10-25;2023-07-27;2021-07-29;2019-10-28;2019-02-07;2016-07-27;2015-04-28;2014-05-01;2009-02-26;2008-05-06
"After −C→O, next day DOWN",10,71,10/71 = 14.08%,14.08,2025-04-24;2023-04-27;2023-02-01;2021-02-04;2017-02-14;2016-10-24;2014-10-28;2013-01-07;2010-08-05;2008-11-05
