# Post-Earnings Next-Day Outcomes for ISRG
# total_earnings=86, considered=86, excluded_c2o_zero=0, excluded_o2c_zero=0
# sum_pct=99.99
Scenario,Count,Denominator,Fraction,Percent,Dates
"After +C→O, next day UP",33,86,33/86 = 38.37%,38.37,2025-01-15;2024-10-17;2024-07-18;2024-01-09;2023-04-18;2021-10-19;2021-04-20;2020-07-21;2019-10-17;2018-04-17;2017-10-19;2017-04-18;2016-01-13;2014-07-22;2013-01-22;2012-04-17;2011-10-18;2011-07-19;2011-01-20;2010-01-21;2009-07-22;2008-07-22;2008-01-31;2007-10-18;2007-07-19;2007-04-19;2007-02-01;2006-04-27;2005-10-25;2005-07-26;2005-02-08;2004-10-26;2003-08-07
"After +C→O, next day DOWN",18,86,18/86 = 20.93%,20.93,2025-10-21;2025-07-22;2025-04-22;2024-04-18;2022-10-18;2022-01-12;2021-07-20;2021-01-13;2020-04-08;2020-01-09;2018-10-18;2018-07-19;2016-07-19;2016-04-19;2015-10-20;2015-07-21;2014-10-21;2014-01-14
"After −C→O, next day UP",16,86,16/86 = 18.60%,18.6,2023-10-19;2023-07-20;2022-07-21;2020-10-15;2019-01-09;2015-01-13;2013-10-17;2013-07-09;2013-04-18;2012-10-16;2012-01-19;2011-04-19;2010-07-21;2009-10-20;2009-04-16;2009-01-07
"After −C→O, next day DOWN",19,86,19/86 = 22.09%,22.09,2023-01-11;2022-04-21;2019-07-18;2019-04-18;2018-01-10;2017-07-20;2017-01-11;2016-10-18;2015-04-21;2014-04-24;2012-07-19;2010-10-19;2010-04-15;2008-10-16;2008-04-17;2006-10-26;2006-07-26;2006-02-02;2005-04-21
