# Post-Earnings Next-Day Outcomes for SNPS
# total_earnings=86, considered=86, excluded_c2o_zero=0, excluded_o2c_zero=0
# sum_pct=100.0
Scenario,Count,Denominator,Fraction,Percent,Dates
"After +C->O, next day UP",28,86,28/86 = 32.56%,32.56,2004-05-19;2004-08-09;2005-08-17;2005-11-30;2006-02-15;2006-11-29;2007-08-22;2007-12-06;2008-05-21;2008-12-03;2009-02-18;2012-05-23;2013-08-21;2014-08-20;2014-12-03;2015-02-18;2016-08-17;2018-08-22;2019-05-22;2019-08-21;2020-05-20;2020-08-19;2020-12-02;2021-05-19;2021-08-18;2022-05-18;2023-05-17;2024-05-22
"After +C->O, next day DOWN",28,86,28/86 = 32.56%,32.56,2004-12-01;2005-02-16;2006-05-17;2008-02-20;2011-11-30;2012-02-22;2012-08-22;2012-12-05;2013-02-20;2013-05-22;2014-02-19;2016-02-17;2016-05-18;2017-02-15;2017-05-17;2017-11-29;2018-02-21;2019-02-20;2021-12-01;2022-02-16;2022-08-17;2022-11-30;2023-08-16;2023-11-29;2024-02-21;2024-08-21;2025-02-26;2025-05-28
"After -C->O, next day UP",14,86,14/86 = 16.28%,16.28,2005-05-18;2006-08-16;2007-02-21;2008-08-20;2009-08-19;2009-12-02;2010-08-18;2011-08-17;2013-12-04;2014-05-21;2015-05-20;2017-08-16;2018-05-23;2023-02-15
"After -C->O, next day DOWN",16,86,16/86 = 18.60%,18.6,2007-05-23;2009-05-20;2010-02-17;2010-05-19;2010-12-01;2011-02-16;2011-05-18;2015-08-19;2015-12-02;2016-11-30;2018-12-06;2019-12-04;2020-02-19;2021-02-17;2024-12-04;2025-09-09
