# Post-Earnings Next-Day Outcomes for OKE
# total_earnings=45, considered=45, excluded_c2o_zero=0, excluded_o2c_zero=0
# sum_pct=100.0
Scenario,Count,Denominator,Fraction,Percent,Dates
"After +C->O, next day UP",12,45,12/45 = 26.67%,26.67,2016-05-03;2016-08-02;2017-02-01;2018-05-01;2018-10-30;2019-07-30;2021-04-27;2022-05-03;2022-08-08;2024-02-26;2024-08-05;2024-10-29
"After +C->O, next day DOWN",17,45,17/45 = 37.78%,37.78,2014-11-04;2015-08-04;2015-11-03;2017-05-02;2017-10-31;2018-02-26;2018-07-31;2019-04-30;2020-02-24;2020-04-28;2020-10-27;2022-02-28;2022-11-01;2023-02-27;2023-10-31;2025-02-24;2025-10-28
"After -C->O, next day UP",6,45,6/45 = 13.33%,13.33,2019-10-30;2020-07-28;2021-02-22;2021-08-03;2021-11-02;2023-05-02
"After -C->O, next day DOWN",10,45,10/45 = 22.22%,22.22,2015-02-23;2015-05-05;2016-02-22;2016-11-01;2017-08-01;2019-02-25;2023-08-07;2024-04-30;2025-04-29;2025-08-04
