# Post-Earnings Next-Day Outcomes for HII
# total_earnings=58, considered=55, excluded_c2o_zero=2, excluded_o2c_zero=1
# sum_pct=100.0
Scenario,Count,Denominator,Fraction,Percent,Dates
"After +C→O, next day UP",17,55,17/55 = 30.91%,30.91,2025-02-06;2024-10-31;2023-02-09;2021-11-04;2021-02-11;2020-05-07;2019-11-07;2019-02-14;2018-02-15;2017-05-04;2017-02-16;2016-05-05;2014-11-06;2014-08-07;2013-11-07;2012-08-08;2011-08-11
"After +C→O, next day DOWN",15,55,15/55 = 27.27%,27.27,2025-05-01;2024-05-02;2023-11-02;2023-08-03;2022-11-03;2021-08-05;2020-02-13;2018-08-02;2017-08-03;2016-11-03;2015-11-05;2014-02-27;2013-08-07;2013-05-08;2011-11-10
"After −C→O, next day UP",11,55,11/55 = 20.00%,20.0,2025-10-30;2024-02-01;2023-05-04;2022-02-10;2021-05-06;2020-11-05;2020-08-06;2018-11-08;2018-05-03;2016-02-18;2013-02-27
"After −C→O, next day DOWN",12,55,12/55 = 21.82%,21.82,2025-07-31;2024-08-01;2022-05-05;2019-08-01;2017-11-08;2016-08-04;2015-08-06;2015-05-07;2014-05-08;2012-11-08;2012-03-28;2011-04-27
