# Post-Earnings Next-Day Outcomes for BXP
# total_earnings=85, considered=79, excluded_c2o_zero=6, excluded_o2c_zero=0
# sum_pct=100.0
Scenario,Count,Denominator,Fraction,Percent,Dates
"After +C->O, next day UP",22,79,22/79 = 27.85%,27.85,2005-04-27;2006-04-26;2006-07-27;2006-10-25;2007-04-25;2007-10-24;2008-01-30;2008-04-30;2008-10-29;2010-04-28;2011-01-26;2013-05-01;2014-01-29;2014-04-30;2015-01-30;2016-07-27;2017-08-02;2018-04-25;2021-07-27;2022-07-26;2023-02-01;2023-11-01
"After +C->O, next day DOWN",16,79,16/79 = 20.25%,20.25,2009-01-29;2010-01-27;2010-07-28;2010-10-27;2012-05-02;2012-10-24;2013-01-30;2015-07-30;2019-07-30;2020-04-28;2021-04-27;2021-10-26;2022-01-26;2022-05-02;2022-10-26;2023-04-25
"After -C->O, next day UP",13,79,13/79 = 16.46%,16.46,2004-10-27;2009-07-21;2011-05-03;2011-10-25;2012-02-01;2014-10-29;2015-10-30;2017-02-01;2019-01-30;2020-01-29;2023-08-01;2024-04-30;2025-04-29
"After -C->O, next day DOWN",28,79,28/79 = 35.44%,35.44,2005-10-26;2008-07-23;2009-04-30;2009-10-27;2011-08-02;2012-08-06;2013-07-31;2013-10-30;2014-07-30;2015-04-28;2016-02-04;2016-04-27;2016-10-26;2017-11-02;2018-01-31;2018-08-01;2018-10-31;2019-05-01;2019-10-30;2020-07-29;2020-10-27;2021-01-26;2024-01-30;2024-07-30;2024-10-29;2025-01-28;2025-07-30;2025-10-28
