# Post-Earnings Next-Day Outcomes for RL
# total_earnings=88, considered=84, excluded_c2o_zero=4, excluded_o2c_zero=0
# sum_pct=100.0
Scenario,Count,Denominator,Fraction,Percent,Dates
"After +C->O, next day UP",20,84,20/84 = 23.81%,23.81,2006-02-07;2006-05-25;2006-11-13;2007-05-30;2011-05-25;2011-08-10;2012-02-08;2013-08-07;2014-02-05;2015-05-13;2015-11-05;2016-08-10;2016-11-10;2019-02-05;2020-08-04;2021-02-04;2021-11-02;2022-11-10;2025-08-07;2025-11-06
"After +C->O, next day DOWN",15,84,15/84 = 17.86%,17.86,2004-08-04;2009-05-27;2009-11-03;2011-11-09;2014-08-06;2015-08-05;2019-07-30;2020-02-04;2021-08-03;2022-02-03;2022-08-09;2023-05-25;2023-11-08;2024-08-07;2025-02-06
"After -C->O, next day UP",27,84,27/84 = 32.14%,32.14,2004-05-26;2004-11-03;2005-02-02;2005-11-04;2007-02-07;2008-02-06;2008-05-28;2008-08-06;2009-02-04;2009-08-05;2010-11-10;2011-02-09;2012-05-22;2012-11-02;2013-02-06;2014-10-29;2015-02-04;2017-02-02;2018-05-23;2018-11-06;2019-05-14;2022-05-24;2023-02-09;2024-02-08;2024-05-23;2024-11-07;2025-05-22
"After -C->O, next day DOWN",22,84,22/84 = 26.19%,26.19,2003-11-05;2005-06-10;2007-08-08;2007-11-07;2008-11-05;2010-02-03;2010-05-19;2010-08-04;2012-08-08;2013-05-23;2013-11-06;2014-05-09;2016-02-04;2016-05-12;2017-05-18;2017-08-08;2018-02-01;2018-07-31;2019-11-07;2020-10-29;2021-05-20;2023-08-10
