# Post-Earnings Next-Day Outcomes for ACGL
# total_earnings=85, considered=84, excluded_c2o_zero=0, excluded_o2c_zero=1
# sum_pct=100.01
Scenario,Count,Denominator,Fraction,Percent,Dates
"After +C->O, next day UP",21,84,21/84 = 25.00%,25.0,2005-02-14;2005-10-27;2006-02-14;2006-07-27;2007-04-26;2007-10-26;2008-02-11;2009-04-28;2010-04-27;2011-04-26;2012-07-26;2016-07-27;2017-04-25;2019-07-29;2020-07-14;2022-10-20;2023-02-13;2023-04-26;2023-10-30;2024-02-14;2024-04-29
"After +C->O, next day DOWN",35,84,35/84 = 41.67%,41.67,2004-10-29;2005-04-28;2006-10-26;2008-04-24;2008-07-24;2009-01-29;2010-07-26;2011-02-15;2011-06-28;2011-10-26;2013-04-29;2013-07-25;2013-10-28;2014-02-11;2014-05-01;2014-07-31;2014-10-29;2015-02-10;2015-04-28;2015-07-29;2015-10-28;2016-04-27;2016-10-26;2017-07-26;2018-05-01;2018-10-30;2019-04-30;2021-04-16;2021-07-28;2022-02-09;2022-07-27;2023-07-26;2024-07-30;2025-07-29;2025-10-27
"After -C->O, next day UP",14,84,14/84 = 16.67%,16.67,2005-07-28;2006-04-28;2007-07-25;2008-10-24;2010-10-25;2012-01-11;2012-04-25;2012-11-02;2017-02-13;2017-10-12;2021-10-12;2022-04-27;2025-02-10;2025-04-29
"After -C->O, next day DOWN",14,84,14/84 = 16.67%,16.67,2007-02-13;2009-07-23;2009-10-27;2013-02-12;2016-02-10;2018-01-09;2018-07-31;2019-01-10;2019-10-07;2020-02-11;2020-04-15;2020-10-13;2021-01-21;2024-10-30
