Ticker,pos_then_up_fraction,pos_then_down_fraction,neg_then_up_fraction,neg_then_down_fraction,considered,total_earnings,sum_pct
BEN,24/84 = 28.57%,18/84 = 21.43%,21/84 = 25.00%,21/84 = 25.00%,84,87,100.0
