Ticker,pos_then_up_fraction,pos_then_down_fraction,neg_then_up_fraction,neg_then_down_fraction,considered,total_earnings,sum_pct
ADSK,21/81 = 25.93%,22/81 = 27.16%,19/81 = 23.46%,19/81 = 23.46%,81,84,100.01
