# Post-Earnings Next-Day Outcomes for RCL
# total_earnings=83, considered=81, excluded_c2o_zero=2, excluded_o2c_zero=0
# sum_pct=100.0
Scenario,Count,Denominator,Fraction,Percent,Dates
"After +C→O, next day UP",22,81,22/81 = 27.16%,27.16,2025-01-28;2024-04-25;2023-05-04;2023-02-07;2022-02-04;2021-02-22;2017-04-28;2016-10-28;2016-04-29;2016-02-02;2015-07-31;2015-04-20;2014-07-24;2014-01-27;2013-10-24;2013-02-04;2012-02-02;2010-04-28;2009-07-29;2008-10-28;2007-10-22;2005-10-28
"After +C→O, next day DOWN",22,81,22/81 = 27.16%,27.16,2025-07-29;2024-07-25;2023-10-26;2023-07-27;2022-11-03;2020-08-10;2020-02-04;2019-07-25;2018-08-02;2018-04-26;2018-01-24;2017-11-07;2017-08-01;2013-07-25;2011-04-28;2010-01-28;2009-11-03;2006-10-31;2006-07-27;2006-04-21;2005-07-27;2005-04-21
"After −C→O, next day UP",18,81,18/81 = 22.22%,22.22,2025-04-29;2024-10-29;2022-07-28;2021-08-04;2021-04-29;2020-10-29;2016-08-02;2014-10-23;2012-10-25;2012-07-26;2011-10-27;2010-07-22;2009-04-23;2008-07-22;2008-04-24;2008-01-30;2007-05-01;2006-02-02
"After −C→O, next day DOWN",19,81,19/81 = 23.46%,23.46,2025-10-28;2024-02-01;2022-05-05;2020-05-08;2019-10-30;2019-05-01;2019-01-30;2018-10-25;2017-01-26;2015-01-29;2014-04-24;2013-04-25;2012-04-20;2011-07-27;2011-01-27;2010-10-26;2009-01-29;2007-07-26;2007-02-05
