# Post-Earnings Next-Day Outcomes for HRL
# total_earnings=85, considered=80, excluded_c2o_zero=5, excluded_o2c_zero=0
# sum_pct=100.0
Scenario,Count,Denominator,Fraction,Percent,Dates
"After +C→O, next day UP",24,80,24/80 = 30.00%,30.0,2025-08-28;2025-05-29;2024-12-04;2024-09-04;2023-11-29;2023-06-01;2021-12-09;2021-05-20;2019-05-23;2018-11-20;2016-08-18;2016-02-16;2015-11-24;2015-08-19;2014-02-20;2013-11-26;2013-02-21;2012-05-23;2012-02-23;2011-08-25;2011-05-25;2009-08-20;2008-02-15;2005-08-25
"After +C→O, next day DOWN",16,80,16/80 = 20.00%,20.0,2025-10-29;2025-02-27;2022-09-01;2021-02-18;2018-02-22;2014-08-21;2012-08-23;2010-08-20;2009-11-24;2008-08-21;2008-05-22;2007-08-23;2007-05-24;2006-05-25;2005-05-26;2005-02-22
"After −C→O, next day UP",17,80,17/80 = 21.25%,21.25,2024-05-30;2022-03-01;2020-11-24;2020-05-21;2019-02-21;2018-08-23;2018-05-24;2017-05-25;2015-02-19;2013-05-23;2012-11-20;2009-05-21;2007-11-20;2006-11-22;2006-08-24;2006-02-27;2004-11-24
"After −C→O, next day DOWN",23,80,23/80 = 28.75%,28.75,2023-08-31;2023-03-02;2022-06-02;2021-09-02;2020-08-25;2020-02-20;2019-08-22;2017-11-21;2017-08-24;2017-02-23;2016-11-22;2016-05-18;2015-05-20;2014-05-21;2013-08-22;2011-11-22;2011-02-22;2010-05-19;2010-02-18;2009-02-19;2008-11-25;2007-02-16;2005-11-23
