date,close_to_open_pct,close_to_close_pct,open_to_close_pct,scenario,gap_sign,intraday_sign
2004-10-27,-0.58,-0.91,-0.33,neg_then_down,negative,down
2005-02-03,1.06,0.74,-0.32,pos_then_down,positive,down
2005-05-03,2.09,1.98,-0.11,pos_then_down,positive,down
2005-07-28,0.47,-1.71,-2.17,pos_then_down,positive,down
2005-10-27,0.84,1.94,1.09,pos_then_up,positive,up
2006-02-07,0.15,-0.88,-1.02,pos_then_down,positive,down
2006-05-02,0.86,0.37,-0.49,pos_then_down,positive,down
2006-08-01,0.56,2.99,2.42,pos_then_up,positive,up
2006-10-31,1.88,1.67,-0.21,pos_then_down,positive,down
2007-02-06,0.6,1.74,1.14,pos_then_up,positive,up
2007-05-03,0.55,7.92,7.33,pos_then_up,positive,up
2007-07-31,-0.53,3.49,4.03,neg_then_up,negative,up
2007-10-30,-1.22,-0.82,0.41,neg_then_up,negative,up
2008-02-07,-0.35,-3.19,-2.85,neg_then_down,negative,down
2008-05-08,-0.87,-0.95,-0.08,neg_then_down,negative,down
2008-07-30,0.56,-2.79,-3.33,pos_then_down,positive,down
2008-10-30,0.51,4.96,4.43,pos_then_up,positive,up
2009-02-05,0.18,5.3,5.11,pos_then_up,positive,up
2009-05-08,0.35,0.42,0.07,pos_then_up,positive,up
2009-08-04,-0.29,0.69,0.97,neg_then_up,negative,up
2009-10-30,0.11,1.4,1.29,pos_then_up,positive,up
2010-02-09,-0.38,2.18,2.57,neg_then_up,negative,up
2010-05-05,-0.25,-5.12,-4.89,neg_then_down,negative,down
2010-08-09,-0.78,10.45,11.32,neg_then_up,negative,up
2010-11-03,0.53,-1.38,-1.91,pos_then_down,positive,down
2011-02-07,1.91,3.83,1.88,pos_then_up,positive,up
2011-05-05,0.6,1.95,1.34,pos_then_up,positive,up
2011-08-02,0.27,1.97,1.7,pos_then_up,positive,up
2011-11-01,1.64,3.18,1.51,pos_then_up,positive,up
2012-02-07,-0.11,-0.03,0.08,neg_then_up,negative,up
2012-05-03,0.41,0.25,-0.16,pos_then_down,positive,down
2012-08-03,0.6,2.37,1.76,pos_then_up,positive,up
2012-11-02,-2.15,3.61,5.89,neg_then_up,negative,up
2013-02-07,-0.22,-1.09,-0.88,neg_then_down,negative,down
2013-05-02,0.83,1.69,0.86,pos_then_up,positive,up
2013-08-02,-0.37,0.46,0.83,neg_then_up,negative,up
2013-11-07,0.45,4.19,3.72,pos_then_up,positive,up
2014-02-06,0.48,4.51,4.01,pos_then_up,positive,up
2014-05-01,0.44,1.85,1.41,pos_then_up,positive,up
2014-08-05,-0.35,-1.37,-1.03,neg_then_down,negative,down
2014-11-06,0.37,-1.25,-1.61,pos_then_down,positive,down
2015-02-05,-0.56,-0.48,0.08,neg_then_up,negative,up
2015-05-07,1.24,0.74,-0.49,pos_then_down,positive,down
2015-07-30,0.43,1.18,0.74,pos_then_up,positive,up
2015-11-05,-0.66,0.02,0.69,neg_then_up,negative,up
2016-02-04,-0.5,-1.39,-0.9,neg_then_down,negative,down
2016-05-05,0.51,2.36,1.84,pos_then_up,positive,up
2016-08-04,0.29,-0.41,-0.7,pos_then_down,positive,down
2016-11-03,0.57,-0.69,-1.26,pos_then_down,positive,down
2017-02-02,1.12,0.45,-0.66,pos_then_down,positive,down
2017-05-04,0.46,0.27,-0.19,pos_then_down,positive,down
2017-08-08,-0.16,-1.8,-1.64,neg_then_down,negative,down
2017-11-02,-0.23,-1.4,-1.17,neg_then_down,negative,down
2018-02-06,-0.72,-3.68,-2.99,neg_then_down,negative,down
2018-05-08,0.24,2.31,2.06,pos_then_up,positive,up
2018-08-01,-0.42,2.99,3.43,neg_then_up,negative,up
2018-11-01,-0.93,0.11,1.05,neg_then_up,negative,up
2019-02-05,-1.42,1.43,2.88,neg_then_up,negative,up
2019-05-07,-0.49,-0.96,-0.47,neg_then_down,negative,down
2019-07-30,0.17,0.77,0.6,pos_then_up,positive,up
2019-10-31,-0.21,1.3,1.52,neg_then_up,negative,up
2020-05-07,1.62,-0.99,-2.57,pos_then_down,positive,down
2020-08-04,1.18,2.45,1.25,pos_then_up,positive,up
2020-11-03,0.57,1.04,0.47,pos_then_up,positive,up
2021-02-09,-0.15,-1.68,-1.53,neg_then_down,negative,down
2021-05-04,1.22,2.42,1.18,pos_then_up,positive,up
2021-08-03,0.55,-1.29,-1.83,pos_then_down,positive,down
2021-11-02,-0.88,-4.14,-3.29,neg_then_down,negative,down
2022-02-08,2.4,0.08,-2.27,pos_then_down,positive,down
2022-05-03,0.47,-0.38,-0.85,pos_then_down,positive,down
2022-08-02,1.79,-0.49,-2.24,pos_then_down,positive,down
2022-11-01,0.46,-2.0,-2.45,pos_then_down,positive,down
2023-02-07,-0.45,-1.82,-1.37,neg_then_down,negative,down
2023-05-02,1.24,1.28,0.04,pos_then_up,positive,up
2023-08-01,-0.69,-0.9,-0.21,neg_then_down,negative,down
2023-11-03,0.28,1.52,1.23,pos_then_up,positive,up
2024-02-06,-0.59,-2.54,-1.97,neg_then_down,negative,down
2024-04-30,-0.1,2.38,2.48,neg_then_up,negative,up
2024-07-30,0.07,0.49,0.42,pos_then_up,positive,up
2024-11-05,5.58,4.56,-0.96,pos_then_down,positive,down
2025-02-04,-0.99,-1.11,-0.12,neg_then_down,negative,down
2025-05-06,0.08,1.14,1.06,pos_then_up,positive,up
2025-08-05,0.03,-0.09,-0.12,pos_then_down,positive,down
2025-11-04,0.79,4.38,3.56,pos_then_up,positive,up
