Ticker,pos_then_up_fraction,pos_then_down_fraction,neg_then_up_fraction,neg_then_down_fraction,considered,total_earnings,sum_pct
FSLR,24/74 = 32.43%,12/74 = 16.22%,13/74 = 17.57%,25/74 = 33.78%,74,74,100.0
