# Post-Earnings Next-Day Outcomes for ADSK
# total_earnings=84, considered=81, excluded_c2o_zero=2, excluded_o2c_zero=1
# sum_pct=100.01
Scenario,Count,Denominator,Fraction,Percent,Dates
"After +C->O, next day UP",21,81,21/81 = 25.93%,25.93,2005-08-18;2006-02-28;2006-11-16;2007-08-16;2008-08-14;2009-08-13;2010-02-23;2011-02-24;2011-11-15;2012-11-15;2013-08-22;2013-11-21;2014-05-15;2014-11-20;2015-02-26;2016-08-25;2017-05-18;2018-03-06;2018-08-23;2022-05-26;2024-06-03
"After +C->O, next day DOWN",22,81,22/81 = 27.16%,27.16,2004-11-18;2005-02-22;2005-05-19;2008-05-15;2009-05-21;2010-05-19;2010-08-12;2011-08-18;2012-02-23;2014-02-26;2014-08-14;2017-08-24;2018-11-20;2019-02-28;2020-11-12;2021-05-27;2022-08-24;2023-05-25;2023-08-23;2024-02-29;2024-08-29;2025-08-28
"After -C->O, next day UP",19,81,19/81 = 23.46%,23.46,2006-05-18;2006-08-17;2007-02-27;2007-05-17;2007-11-15;2012-08-23;2013-02-25;2013-05-16;2015-05-19;2016-02-03;2018-05-24;2019-05-23;2019-08-27;2019-11-26;2020-02-27;2020-05-27;2020-08-25;2022-11-22;2023-11-21
"After -C->O, next day DOWN",19,81,19/81 = 23.46%,23.46,2005-11-17;2008-02-26;2008-11-10;2009-02-26;2009-11-17;2010-11-18;2011-05-19;2012-05-17;2015-08-27;2016-05-19;2016-11-29;2017-02-07;2017-11-28;2021-02-25;2021-08-25;2021-11-23;2023-02-23;2024-11-26;2025-02-27
