# Post-Earnings Next-Day Outcomes for KMI
# total_earnings=58, considered=55, excluded_c2o_zero=2, excluded_o2c_zero=1
# sum_pct=100.0
Scenario,Count,Denominator,Fraction,Percent,Dates
"After +C→O, next day UP",7,55,7/55 = 12.73%,12.73,2024-04-17;2023-07-19;2023-01-18;2020-01-22;2016-01-20;2013-01-16;2011-10-19
"After +C→O, next day DOWN",17,55,17/55 = 30.91%,30.91,2025-10-22;2025-01-22;2023-10-18;2022-04-20;2022-01-19;2021-01-20;2020-04-22;2018-04-18;2017-07-19;2016-10-19;2015-07-15;2015-01-21;2014-01-15;2013-07-17;2012-10-17;2012-07-18;2012-04-18
"After −C→O, next day UP",20,55,20/55 = 36.36%,36.36,2025-07-16;2025-04-16;2024-10-16;2024-07-17;2022-07-20;2020-10-21;2020-07-22;2019-10-16;2019-07-17;2019-01-16;2018-10-17;2017-10-18;2017-01-18;2015-04-15;2014-10-15;2014-07-16;2014-04-16;2013-04-17;2012-01-18;2011-04-20
"After −C→O, next day DOWN",11,55,11/55 = 20.00%,20.0,2024-01-17;2023-04-19;2022-10-19;2021-10-20;2021-07-21;2019-04-17;2018-01-17;2017-04-19;2016-07-20;2016-04-20;2013-10-16
