# Post-Earnings Next-Day Outcomes for MO
# total_earnings=85, considered=80, excluded_c2o_zero=4, excluded_o2c_zero=1
# sum_pct=100.0
Scenario,Count,Denominator,Fraction,Percent,Dates
"After +C→O, next day UP",24,80,24/80 = 30.00%,30.0,2025-04-29;2024-07-31;2023-04-27;2022-10-27;2021-04-29;2019-04-25;2018-07-26;2016-10-27;2016-07-27;2016-04-28;2016-01-28;2015-01-30;2014-10-30;2013-10-24;2013-01-31;2012-04-26;2011-07-20;2010-10-20;2010-07-21;2009-07-22;2008-07-31;2006-04-20;2006-01-31;2005-04-20
"After +C→O, next day DOWN",25,80,25/80 = 31.25%,31.25,2025-10-30;2023-10-26;2022-04-28;2020-10-30;2020-07-28;2020-01-30;2019-01-31;2018-10-25;2017-07-27;2017-02-01;2015-04-23;2014-07-22;2013-07-23;2012-10-25;2012-07-24;2011-04-20;2011-01-27;2010-01-28;2009-04-22;2009-01-29;2007-10-17;2007-07-18;2007-04-19;2006-10-25;2004-10-19
"After −C→O, next day UP",14,80,14/80 = 17.50%,17.5,2025-07-30;2025-01-30;2022-07-28;2022-01-27;2019-10-31;2018-04-26;2015-07-29;2014-01-30;2013-04-25;2012-01-27;2011-10-27;2009-10-21;2008-10-23;2005-01-26
"After −C→O, next day DOWN",17,80,17/80 = 21.25%,21.25,2024-04-25;2024-02-01;2023-08-01;2023-02-01;2021-10-28;2021-07-29;2021-01-28;2020-04-30;2019-07-30;2018-02-01;2017-10-26;2017-05-02;2015-10-29;2010-04-21;2008-04-24;2008-01-30;2006-07-25
