# Post-Earnings Next-Day Outcomes for ULTA
# total_earnings=72, considered=72, excluded_c2o_zero=0, excluded_o2c_zero=0
# sum_pct=99.99
Scenario,Count,Denominator,Fraction,Percent,Dates
"After +C→O, next day UP",25,72,25/72 = 34.72%,34.72,2025-05-29;2025-03-13;2022-05-26;2021-05-27;2019-12-05;2019-03-14;2018-08-30;2018-03-15;2016-05-26;2016-03-10;2015-12-03;2014-09-11;2014-06-10;2013-09-12;2013-06-11;2012-11-29;2012-06-05;2011-12-01;2011-09-08;2011-03-10;2010-09-02;2010-03-11;2009-09-03;2009-06-04;2008-09-04
"After +C→O, next day DOWN",25,72,25/72 = 34.72%,34.72,2024-12-05;2024-05-30;2023-11-30;2023-08-24;2023-03-09;2022-08-25;2022-03-10;2021-12-02;2021-08-25;2020-08-27;2020-03-12;2017-05-25;2016-12-01;2015-08-27;2015-05-28;2015-03-12;2014-12-04;2014-03-13;2013-02-14;2012-09-06;2012-03-08;2011-06-07;2009-03-19;2008-06-04;2007-12-11
"After −C→O, next day UP",14,72,14/72 = 19.44%,19.44,2024-08-29;2024-03-14;2022-12-01;2021-03-11;2020-05-28;2019-05-30;2018-05-31;2017-11-30;2017-03-09;2013-12-05;2010-12-02;2009-12-03;2008-12-04;2008-03-19
"After −C→O, next day DOWN",8,72,8/72 = 11.11%,11.11,2025-08-28;2023-05-25;2020-12-03;2019-08-29;2018-12-06;2017-08-24;2016-08-25;2010-06-03
