# Post-Earnings Next-Day Outcomes for CNP
# total_earnings=83, considered=81, excluded_c2o_zero=2, excluded_o2c_zero=0
# sum_pct=100.01
Scenario,Count,Denominator,Fraction,Percent,Dates
"After +C→O, next day UP",21,81,21/81 = 25.93%,25.93,2025-07-24;2025-02-20;2024-02-20;2022-05-03;2021-08-05;2020-11-05;2020-05-07;2017-11-03;2016-11-04;2014-08-06;2013-05-02;2013-02-27;2012-08-02;2012-05-03;2010-10-28;2010-02-26;2009-08-05;2007-11-02;2006-08-03;2006-05-04;2006-02-28
"After +C→O, next day DOWN",21,81,21/81 = 25.93%,25.93,2025-10-23;2023-07-27;2022-02-22;2021-11-04;2018-05-04;2018-01-04;2017-01-06;2016-05-10;2013-11-06;2013-08-01;2011-08-04;2011-05-05;2010-05-05;2009-10-28;2009-04-29;2009-02-25;2008-08-06;2008-04-30;2007-05-04;2006-11-02;2005-11-03
"After −C→O, next day UP",16,81,16/81 = 19.75%,19.75,2025-04-24;2024-04-30;2021-05-06;2020-08-06;2020-02-21;2019-05-09;2019-02-28;2018-11-08;2018-08-03;2017-08-03;2016-08-05;2014-02-26;2011-11-02;2011-03-01;2010-08-04;2007-02-28
"After −C→O, next day DOWN",23,81,23/81 = 28.40%,28.4,2024-10-28;2024-07-30;2023-10-26;2023-04-27;2023-02-17;2022-11-01;2021-02-25;2019-11-07;2019-08-07;2017-05-05;2016-02-01;2015-11-05;2015-08-10;2015-05-11;2015-02-26;2014-11-05;2014-05-01;2012-11-07;2012-02-29;2008-11-05;2008-02-28;2007-08-02;2005-03-08
