Ticker,pos_then_up_fraction,pos_then_down_fraction,neg_then_up_fraction,neg_then_down_fraction,considered,total_earnings,sum_pct
AVB,20/86 = 23.26%,25/86 = 29.07%,24/86 = 27.91%,17/86 = 19.77%,86,88,100.01
