# Post-Earnings Next-Day Outcomes for AEE
# total_earnings=87, considered=82, excluded_c2o_zero=5, excluded_o2c_zero=0
# sum_pct=100.0
Scenario,Count,Denominator,Fraction,Percent,Dates
"After +C->O, next day UP",17,82,17/82 = 20.73%,20.73,2004-07-29;2004-10-22;2005-02-08;2005-04-28;2006-05-04;2011-08-04;2012-02-23;2013-05-02;2015-07-31;2016-11-04;2017-02-16;2017-08-04;2019-02-14;2021-08-05;2023-05-04;2024-02-22;2025-05-01
"After +C->O, next day DOWN",27,82,27/82 = 32.93%,32.93,2006-08-03;2008-01-17;2008-08-01;2009-08-06;2009-10-30;2010-10-29;2011-02-22;2011-05-05;2012-08-02;2014-02-21;2015-02-25;2015-05-07;2016-08-05;2017-05-04;2017-11-03;2018-05-09;2018-08-03;2018-10-31;2019-08-02;2020-11-04;2021-02-19;2022-11-03;2023-11-08;2024-08-01;2025-02-13;2025-07-31;2025-11-05
"After -C->O, next day UP",19,82,19/82 = 23.17%,23.17,2005-11-01;2006-01-17;2007-02-15;2009-02-17;2009-05-01;2010-02-18;2010-08-05;2011-11-04;2012-05-04;2013-11-07;2015-11-06;2016-02-19;2019-05-09;2019-11-08;2020-08-06;2021-11-03;2022-02-17;2022-05-05;2023-02-15
"After -C->O, next day DOWN",19,82,19/82 = 23.17%,23.17,2005-07-28;2006-11-03;2007-08-02;2007-11-09;2008-05-02;2008-10-20;2010-05-05;2012-11-09;2013-02-20;2014-05-08;2014-08-05;2016-05-10;2018-02-16;2020-02-26;2020-05-11;2022-08-04;2023-08-02;2024-05-02;2024-11-06
