Ticker,pos_then_up_fraction,pos_then_down_fraction,neg_then_up_fraction,neg_then_down_fraction,considered,total_earnings,sum_pct
FOXA,10/24 = 41.67%,9/24 = 37.50%,1/24 = 4.17%,4/24 = 16.67%,24,25,100.01
