# Post-Earnings Next-Day Outcomes for APA
# total_earnings=19, considered=19, excluded_c2o_zero=0, excluded_o2c_zero=0
# sum_pct=100.0
Scenario,Count,Denominator,Fraction,Percent,Dates
"After +C->O, next day UP",4,19,4/19 = 21.05%,21.05,2022-05-05;2022-11-03;2025-05-08;2025-08-07
"After +C->O, next day DOWN",9,19,9/19 = 47.37%,47.37,2021-08-05;2021-11-04;2022-02-22;2023-05-04;2023-08-03;2023-11-02;2024-05-02;2024-11-07;2025-10-08
"After -C->O, next day UP",5,19,5/19 = 26.32%,26.32,2021-05-06;2022-08-04;2023-02-23;2024-02-22;2025-02-27
"After -C->O, next day DOWN",1,19,1/19 = 5.26%,5.26,2024-08-01
