# Post-Earnings Next-Day Outcomes for HCA
# total_earnings=59, considered=58, excluded_c2o_zero=0, excluded_o2c_zero=1
# sum_pct=100.0
Scenario,Count,Denominator,Fraction,Percent,Dates
"After +C->O, next day UP",16,58,16/58 = 27.59%,27.59,2012-02-06;2012-08-06;2014-04-29;2014-10-16;2017-10-18;2018-07-25;2019-01-29;2020-07-22;2021-02-02;2022-01-27;2022-10-21;2023-04-21;2024-01-30;2024-04-26;2025-01-24;2025-10-24
"After +C->O, next day DOWN",19,58,19/58 = 32.76%,32.76,2011-11-01;2012-10-16;2013-07-16;2013-10-17;2014-07-16;2015-01-09;2015-04-15;2016-01-08;2016-10-27;2018-01-30;2020-01-28;2020-04-21;2020-10-08;2021-04-22;2021-07-20;2021-10-22;2023-01-27;2023-07-27;2024-07-23
"After -C->O, next day UP",13,58,13/58 = 22.41%,22.41,2011-05-04;2011-07-25;2013-04-15;2015-10-14;2016-05-03;2016-07-28;2017-07-25;2018-05-01;2019-07-30;2019-10-29;2022-04-22;2025-04-25;2025-07-25
"After -C->O, next day DOWN",10,58,10/58 = 17.24%,17.24,2012-04-12;2013-02-05;2014-01-14;2017-01-09;2017-04-17;2018-10-30;2019-04-30;2022-07-22;2023-10-24;2024-10-25
