# Post-Earnings Next-Day Outcomes for MELI
# total_earnings=72, considered=71, excluded_c2o_zero=1, excluded_o2c_zero=0
# sum_pct=99.99
Scenario,Count,Denominator,Fraction,Percent,Dates
"After +C→O, next day UP",18,71,18/71 = 25.35%,25.35,2024-08-01;2024-05-02;2023-08-02;2022-08-03;2021-08-04;2020-11-04;2020-05-05;2019-08-07;2019-05-02;2019-02-26;2017-11-02;2017-05-04;2017-02-23;2016-08-04;2014-05-09;2013-05-08;2012-08-03;2009-01-20
"After +C→O, next day DOWN",24,71,24/71 = 33.80%,33.8,2025-05-07;2025-02-20;2023-11-01;2023-05-03;2023-02-23;2022-11-03;2022-05-05;2022-02-22;2021-11-04;2021-05-05;2020-08-10;2016-11-04;2016-05-05;2016-02-25;2015-05-06;2015-02-25;2014-02-27;2013-11-07;2013-02-25;2012-05-09;2011-05-05;2011-02-23;2010-05-06;2008-01-28
"After −C→O, next day UP",18,71,18/71 = 25.35%,25.35,2025-10-29;2025-08-04;2020-02-10;2018-11-02;2018-08-08;2018-05-09;2018-02-22;2014-10-31;2013-08-02;2012-02-23;2011-11-03;2010-08-04;2010-02-22;2009-11-05;2009-08-05;2008-11-12;2008-08-12;2008-05-13
"After −C→O, next day DOWN",11,71,11/71 = 15.49%,15.49,2024-11-06;2024-02-22;2021-03-01;2019-10-31;2017-08-03;2015-08-05;2012-11-02;2011-08-03;2010-11-03;2009-05-06;2007-09-14
