# Post-Earnings Next-Day Outcomes for TSCO
# total_earnings=84, considered=80, excluded_c2o_zero=3, excluded_o2c_zero=1
# sum_pct=100.0
Scenario,Count,Denominator,Fraction,Percent,Dates
"After +C→O, next day UP",28,80,28/80 = 35.00%,35.0,2025-04-24;2024-07-25;2022-01-27;2021-07-19;2020-10-22;2020-04-07;2019-04-25;2019-01-31;2018-10-25;2018-04-26;2017-07-26;2016-06-30;2016-01-13;2015-10-21;2015-01-28;2014-10-22;2013-10-23;2013-01-30;2012-07-25;2012-01-11;2011-10-19;2011-01-26;2009-10-08;2009-01-22;2008-07-23;2008-01-30;2006-02-01;2005-02-03
"After +C→O, next day DOWN",21,80,21/80 = 26.25%,26.25,2025-10-23;2025-07-24;2025-01-30;2024-10-24;2023-07-27;2023-01-26;2022-07-21;2021-10-21;2021-01-28;2020-01-30;2019-07-25;2017-02-01;2016-04-20;2015-04-22;2011-04-20;2010-10-20;2010-07-07;2010-04-08;2010-01-27;2009-07-08;2005-10-19
"After −C→O, next day UP",17,80,17/80 = 21.25%,21.25,2024-04-25;2022-10-20;2021-04-22;2020-07-23;2017-10-25;2015-07-22;2014-07-09;2014-04-23;2014-01-29;2013-04-24;2012-04-12;2011-07-20;2008-04-23;2006-10-25;2006-04-26;2005-07-20;2005-04-20
"After −C→O, next day DOWN",14,80,14/80 = 17.50%,17.5,2024-02-01;2023-10-26;2022-04-21;2019-10-24;2018-07-26;2018-01-31;2017-04-11;2016-09-07;2013-07-24;2012-10-24;2009-04-22;2007-10-24;2007-07-25;2007-04-25
