# Post-Earnings Next-Day Outcomes for KMB
# total_earnings=84, considered=79, excluded_c2o_zero=4, excluded_o2c_zero=1
# sum_pct=99.99
Scenario,Count,Denominator,Fraction,Percent,Dates
"After +C→O, next day UP",23,79,23/79 = 29.11%,29.11,2025-08-01;2024-01-24;2022-10-25;2022-04-22;2022-01-26;2019-10-22;2018-01-23;2017-04-24;2016-01-25;2015-10-21;2015-07-23;2014-10-21;2014-07-22;2013-01-25;2012-07-26;2011-07-25;2011-04-25;2010-07-23;2009-01-26;2008-07-24;2005-01-24;2004-10-25;2003-10-22
"After +C→O, next day DOWN",18,79,18/79 = 22.78%,22.78,2025-01-28;2023-10-24;2022-07-26;2020-10-22;2020-07-23;2020-01-23;2019-07-23;2017-10-23;2016-10-24;2014-04-21;2014-01-24;2012-10-24;2010-10-26;2010-04-22;2010-01-22;2008-10-22;2006-07-26;2006-01-24
"After −C→O, next day UP",17,79,17/79 = 21.52%,21.52,2025-10-30;2024-07-23;2024-04-23;2023-04-25;2021-10-25;2021-07-23;2021-01-25;2018-07-24;2018-04-23;2017-01-24;2016-04-22;2013-10-22;2013-04-19;2012-04-20;2012-01-24;2009-07-23;2004-01-26
"After −C→O, next day DOWN",21,79,21/79 = 26.58%,26.58,2025-04-22;2024-10-22;2023-07-25;2023-01-25;2021-04-23;2020-04-22;2019-04-22;2019-01-23;2018-10-22;2017-07-25;2015-04-21;2015-01-23;2011-01-25;2009-10-22;2009-04-22;2007-10-22;2007-01-25;2006-10-23;2005-10-24;2005-04-25;2004-07-22
