# Post-Earnings Next-Day Outcomes for ORLY
# total_earnings=78, considered=77, excluded_c2o_zero=1, excluded_o2c_zero=0
# sum_pct=99.99
Scenario,Count,Denominator,Fraction,Percent,Dates
"After +C->O, next day UP",20,77,20/77 = 25.97%,25.97,2009-05-01;2011-04-28;2013-02-07;2013-04-25;2013-07-25;2014-02-06;2014-10-22;2015-02-04;2015-04-22;2015-10-28;2016-02-10;2016-07-27;2017-02-07;2018-04-25;2019-02-06;2020-07-29;2021-04-28;2023-02-08;2023-10-25;2025-07-23
"After +C->O, next day DOWN",15,77,15/77 = 19.48%,19.48,2005-04-28;2005-07-29;2007-03-01;2008-07-24;2009-02-20;2010-02-19;2010-10-29;2012-07-26;2012-10-25;2013-10-24;2015-07-29;2018-02-07;2018-07-25;2020-04-22;2022-10-26
"After -C->O, next day UP",21,77,21/77 = 27.27%,27.27,2004-10-29;2005-02-25;2007-10-24;2008-02-25;2010-04-30;2011-07-28;2011-10-27;2012-02-09;2012-04-30;2014-04-24;2014-07-24;2016-04-27;2017-10-25;2018-10-24;2021-07-28;2022-02-09;2022-07-27;2023-04-26;2024-02-07;2024-04-24;2024-10-23
"After -C->O, next day DOWN",21,77,21/77 = 27.27%,27.27,2006-10-26;2007-07-25;2008-10-31;2009-07-31;2009-10-29;2010-08-03;2011-02-22;2016-10-26;2017-04-26;2017-07-05;2019-04-24;2019-07-24;2020-02-05;2020-10-28;2021-02-10;2021-10-27;2022-04-27;2023-07-26;2025-02-05;2025-04-23;2025-10-22
