Ticker,pos_then_up_fraction,pos_then_down_fraction,neg_then_up_fraction,neg_then_down_fraction,considered,total_earnings,sum_pct
GRMN,16/82 = 19.51%,22/82 = 26.83%,15/82 = 18.29%,29/82 = 35.37%,82,84,100.0
