# Post-Earnings Next-Day Outcomes for XOM
# total_earnings=85, considered=81, excluded_c2o_zero=2, excluded_o2c_zero=2
# sum_pct=100.01
Scenario,Count,Denominator,Fraction,Percent,Dates
"After +C→O, next day UP",21,81,21/81 = 25.93%,25.93,2024-11-01;2023-10-27;2023-07-28;2021-10-29;2021-04-30;2020-10-30;2019-11-01;2017-07-28;2016-02-02;2015-04-30;2015-02-02;2013-10-31;2012-07-26;2011-04-28;2011-01-31;2010-02-01;2009-04-30;2006-04-27;2005-10-27;2005-04-28;2005-01-31
"After +C→O, next day DOWN",13,81,13/81 = 16.05%,16.05,2018-11-02;2018-07-27;2018-04-27;2017-01-31;2012-11-01;2012-04-26;2012-01-31;2010-04-29;2008-07-31;2008-05-01;2008-02-01;2007-11-01;2005-07-28
"After −C→O, next day UP",24,81,24/81 = 29.63%,29.63,2025-01-31;2024-04-26;2024-02-02;2022-10-28;2022-04-29;2022-02-01;2021-07-30;2020-07-31;2020-05-01;2017-04-28;2016-04-29;2015-10-30;2014-07-31;2014-05-01;2013-04-25;2011-10-27;2010-10-28;2009-07-30;2009-01-30;2007-04-26;2007-02-01;2006-07-27;2004-10-28;2004-03-17
"After −C→O, next day DOWN",23,81,23/81 = 28.40%,28.4,2025-08-01;2025-05-02;2024-08-02;2023-04-28;2023-01-31;2022-07-29;2020-01-31;2019-08-02;2019-04-26;2019-02-01;2018-02-02;2016-10-28;2016-07-29;2015-07-31;2014-10-31;2014-01-30;2013-08-01;2013-02-01;2011-07-28;2010-07-29;2009-10-29;2008-10-30;2007-07-26
