Ticker,pos_then_up_fraction,pos_then_down_fraction,neg_then_up_fraction,neg_then_down_fraction,considered,total_earnings,sum_pct
WEC,18/74 = 24.32%,17/74 = 22.97%,16/74 = 21.62%,23/74 = 31.08%,74,76,99.99
