# Post-Earnings Next-Day Outcomes for UNH
# total_earnings=85, considered=82, excluded_c2o_zero=3, excluded_o2c_zero=0
# sum_pct=100.0
Scenario,Count,Denominator,Fraction,Percent,Dates
"After +C->O, next day UP",29,82,29/82 = 35.37%,35.37,2005-01-20;2005-07-14;2007-04-19;2008-10-16;2009-07-21;2010-10-19;2011-10-18;2012-04-19;2013-04-18;2013-07-18;2014-07-17;2014-10-16;2015-01-21;2016-04-19;2016-10-18;2017-07-18;2018-01-16;2018-07-17;2019-01-15;2020-01-15;2020-04-15;2020-07-15;2021-10-14;2022-10-14;2023-07-14;2024-04-16;2024-07-16;2024-10-15;2025-07-29
"After +C->O, next day DOWN",27,82,27/82 = 32.93%,32.93,2005-10-14;2006-07-19;2006-10-19;2009-04-21;2009-10-20;2010-01-21;2010-04-20;2010-07-20;2011-01-20;2011-07-19;2012-01-19;2014-01-16;2015-10-15;2016-07-19;2017-01-17;2017-04-18;2018-04-17;2019-04-16;2019-07-18;2021-04-15;2021-07-15;2022-01-19;2022-04-14;2022-07-15;2023-01-13;2023-10-13;2024-01-12
"After -C->O, next day UP",13,82,13/82 = 15.85%,15.85,2004-10-14;2005-04-14;2008-01-22;2008-04-22;2009-01-22;2011-04-21;2012-07-19;2016-01-19;2017-10-17;2019-10-15;2020-10-14;2021-01-20;2025-01-16
"After -C->O, next day DOWN",13,82,13/82 = 15.85%,15.85,2006-01-19;2007-07-19;2007-10-18;2008-07-02;2012-10-09;2013-10-17;2014-04-17;2015-04-16;2015-07-16;2018-10-16;2023-04-14;2025-04-17;2025-10-28
