# Post-Earnings Next-Day Outcomes for CPB
# total_earnings=88, considered=82, excluded_c2o_zero=6, excluded_o2c_zero=0
# sum_pct=100.0
Scenario,Count,Denominator,Fraction,Percent,Dates
"After +C→O, next day UP",11,82,11/82 = 13.41%,13.41,2023-12-06;2023-06-07;2018-08-30;2015-11-24;2014-02-14;2013-05-20;2013-02-15;2012-02-17;2009-11-23;2005-05-23;2004-09-13
"After +C→O, next day DOWN",21,82,21/82 = 25.61%,25.61,2025-09-03;2024-03-06;2023-08-31;2023-03-08;2022-09-01;2022-06-08;2020-09-03;2020-06-03;2019-12-04;2018-02-16;2017-08-31;2016-05-20;2016-02-16;2012-09-04;2012-05-21;2009-05-21;2008-11-24;2008-02-15;2007-11-19;2004-11-22;2004-02-12
"After −C→O, next day UP",30,82,30/82 = 36.59%,36.59,2025-06-02;2025-03-05;2024-08-29;2022-12-07;2021-12-08;2021-09-01;2020-12-09;2020-03-04;2019-08-30;2019-06-05;2017-11-21;2016-09-01;2015-02-12;2014-05-19;2012-11-20;2011-09-02;2011-05-23;2011-02-18;2010-09-03;2010-05-24;2010-02-22;2009-09-11;2009-02-23;2008-09-11;2007-02-16;2006-11-20;2006-05-22;2005-11-21;2005-09-12;2003-09-11
"After −C→O, next day DOWN",20,82,20/82 = 24.39%,24.39,2024-12-03;2024-06-05;2022-03-09;2021-06-09;2021-03-10;2018-11-20;2018-05-18;2016-11-22;2015-09-03;2015-05-22;2014-11-25;2014-09-08;2013-11-19;2013-08-29;2011-11-22;2010-11-10;2008-05-19;2006-09-11;2006-02-17;2005-02-18
