# Post-Earnings Next-Day Outcomes for VZ
# total_earnings=79, considered=75, excluded_c2o_zero=4, excluded_o2c_zero=0
# sum_pct=100.0
Scenario,Count,Denominator,Fraction,Percent,Dates
"After +C->O, next day UP",30,75,30/75 = 40.00%,40.0,2006-08-01;2007-01-29;2007-04-30;2007-07-30;2008-01-28;2008-04-28;2008-07-28;2008-10-27;2009-01-27;2009-04-27;2009-10-26;2010-07-23;2010-10-22;2011-01-25;2012-04-19;2013-04-18;2013-10-17;2015-04-21;2016-01-21;2016-04-21;2016-07-26;2017-10-19;2018-01-23;2018-04-24;2020-10-21;2022-10-21;2024-04-22;2024-10-22;2025-01-24;2025-07-21
"After +C->O, next day DOWN",18,75,18/75 = 24.00%,24.0,2006-05-02;2011-04-21;2011-10-21;2012-01-24;2012-10-18;2013-01-22;2013-07-18;2015-01-22;2015-10-20;2018-07-24;2019-04-23;2019-10-25;2020-07-24;2021-01-26;2021-07-21;2021-10-20;2023-01-24;2023-10-24
"After -C->O, next day UP",12,75,12/75 = 16.00%,16.0,2009-07-27;2012-07-19;2017-01-24;2017-07-27;2018-10-23;2019-01-29;2019-08-01;2020-01-30;2022-07-22;2023-07-25;2024-07-22;2025-04-22
"After -C->O, next day DOWN",15,75,15/75 = 20.00%,20.0,2006-10-30;2007-10-29;2010-01-26;2010-04-22;2011-07-22;2014-01-21;2014-04-24;2015-07-21;2016-10-20;2017-04-20;2021-04-21;2022-01-25;2022-04-22;2023-04-25;2025-10-29
