Ticker,pos_then_up_fraction,pos_then_down_fraction,neg_then_up_fraction,neg_then_down_fraction,considered,total_earnings,sum_pct
CDNS,23/86 = 26.74%,25/86 = 29.07%,23/86 = 26.74%,15/86 = 17.44%,86,88,99.99
