# Post-Earnings Next-Day Outcomes for RF
# total_earnings=72, considered=69, excluded_c2o_zero=1, excluded_o2c_zero=2
# sum_pct=99.99
Scenario,Count,Denominator,Fraction,Percent,Dates
"After +C->O, next day UP",23,69,23/69 = 33.33%,33.33,2009-01-20;2009-04-16;2011-10-25;2012-04-24;2012-07-24;2013-04-23;2014-01-21;2016-10-18;2017-07-21;2017-10-24;2018-01-19;2018-07-20;2021-04-23;2021-07-23;2022-07-22;2022-10-21;2023-01-20;2023-04-18;2023-07-21;2024-01-19;2024-07-19;2025-01-17;2025-10-17
"After +C->O, next day DOWN",14,69,14/69 = 20.29%,20.29,2008-04-15;2011-04-19;2012-10-23;2013-07-23;2015-01-20;2016-01-15;2016-07-19;2017-04-18;2018-04-20;2019-07-19;2020-10-20;2021-10-22;2024-10-18;2025-07-18
"After -C->O, next day UP",22,69,22/69 = 31.88%,31.88,2008-01-22;2008-07-22;2008-10-21;2009-07-21;2009-10-20;2010-01-26;2010-04-20;2010-07-27;2011-01-25;2014-07-22;2014-10-21;2015-04-21;2015-07-21;2016-04-15;2017-01-20;2019-04-18;2019-10-22;2020-04-17;2020-07-17;2021-01-22;2022-04-22;2024-04-19
"After -C->O, next day DOWN",10,69,10/69 = 14.49%,14.49,2010-10-26;2011-07-26;2012-01-11;2013-01-22;2015-10-20;2018-10-23;2020-01-17;2022-01-20;2023-10-20;2025-04-17
