# Post-Earnings Next-Day Outcomes for FANG
# total_earnings=51, considered=50, excluded_c2o_zero=0, excluded_o2c_zero=1
# sum_pct=100.0
Scenario,Count,Denominator,Fraction,Percent,Dates
"After +C→O, next day UP",13,50,13/50 = 26.00%,26.0,2025-04-16;2024-04-10;2023-07-11;2023-02-21;2022-05-02;2021-05-04;2020-02-18;2019-05-07;2018-02-13;2017-05-02;2015-05-07;2014-02-20;2013-02-26
"After +C→O, next day DOWN",14,50,14/50 = 28.00%,28.0,2024-10-01;2024-07-11;2024-01-10;2020-11-02;2020-05-04;2018-11-06;2017-11-06;2017-08-02;2016-08-02;2016-05-03;2015-11-03;2014-08-06;2013-08-07;2013-05-08
"After −C→O, next day UP",16,50,16/50 = 32.00%,32.0,2025-07-10;2025-01-13;2023-10-10;2022-11-07;2022-08-01;2021-11-01;2021-08-02;2021-02-22;2020-08-03;2019-08-06;2019-02-19;2018-05-08;2016-11-07;2016-01-19;2014-11-05;2014-05-08
"After −C→O, next day DOWN",7,50,7/50 = 14.00%,14.0,2025-10-09;2023-05-01;2019-11-05;2018-08-08;2017-02-15;2015-08-06;2013-11-05
