Ticker,pos_then_up_fraction,pos_then_down_fraction,neg_then_up_fraction,neg_then_down_fraction,considered,total_earnings,sum_pct
EXPE,25/80 = 31.25%,21/80 = 26.25%,12/80 = 15.00%,22/80 = 27.50%,80,81,100.0
