# Post-Earnings Next-Day Outcomes for MMM
# total_earnings=89, considered=88, excluded_c2o_zero=1, excluded_o2c_zero=0
# sum_pct=100.0
Scenario,Count,Denominator,Fraction,Percent,Dates
"After +C→O, next day UP",21,88,21/88 = 23.86%,23.86,2025-10-21;2025-01-21;2024-04-30;2023-07-25;2022-10-25;2021-04-27;2021-01-26;2019-10-24;2019-01-29;2018-01-25;2017-10-24;2016-04-26;2016-01-26;2013-01-24;2012-07-26;2011-01-25;2006-10-20;2005-10-18;2005-04-18;2004-07-19;2004-01-20
"After +C→O, next day DOWN",31,88,31/88 = 35.23%,35.23,2025-04-22;2024-07-26;2024-01-23;2022-04-26;2022-01-25;2021-10-26;2020-07-28;2020-04-28;2020-01-28;2017-07-25;2017-04-25;2017-01-24;2015-10-22;2015-04-23;2015-01-27;2014-07-24;2013-04-25;2012-10-23;2012-04-24;2011-10-25;2011-04-07;2010-01-28;2009-01-29;2008-07-24;2007-07-26;2006-07-07;2005-07-18;2005-01-18;2004-10-18;2004-04-19;2003-10-20
"After −C→O, next day UP",17,88,17/88 = 19.32%,19.32,2025-07-18;2019-04-25;2018-07-24;2016-10-25;2016-07-26;2015-07-23;2014-10-23;2014-04-24;2014-01-30;2013-10-24;2013-07-25;2012-01-26;2009-07-23;2009-04-09;2008-01-29;2007-10-19;2007-01-30
"After −C→O, next day DOWN",19,88,19/88 = 21.59%,21.59,2024-10-22;2023-10-24;2023-04-25;2023-01-24;2022-07-26;2021-07-27;2020-10-27;2019-07-25;2018-10-23;2018-04-24;2011-07-26;2010-10-28;2010-06-28;2010-04-07;2009-10-22;2008-10-21;2008-04-24;2006-04-06;2006-01-24
