# Post-Earnings Next-Day Outcomes for EBAY
# total_earnings=85, considered=85, excluded_c2o_zero=0, excluded_o2c_zero=0
# sum_pct=100.0
Scenario,Count,Denominator,Fraction,Percent,Dates
"After +C→O, next day UP",22,85,22/85 = 25.88%,25.88,2025-07-30;2024-01-24;2023-04-26;2019-04-23;2019-01-29;2018-01-31;2016-07-20;2015-10-21;2015-07-16;2015-01-21;2013-01-16;2012-10-17;2012-04-18;2012-01-18;2011-01-19;2010-01-20;2009-07-22;2009-04-22;2006-10-18;2006-01-18;2005-07-20;2004-10-20
"After +C→O, next day DOWN",20,85,20/85 = 23.53%,23.53,2025-04-30;2022-11-02;2021-02-03;2019-07-17;2018-10-30;2017-01-25;2016-04-26;2015-04-22;2014-07-16;2014-01-22;2012-07-18;2011-07-20;2011-04-27;2010-10-20;2010-07-21;2008-10-06;2007-04-18;2007-01-24;2006-07-19;2005-04-20
"After −C→O, next day UP",12,85,12/85 = 14.12%,14.12,2024-07-31;2024-05-01;2023-11-07;2022-02-23;2021-08-11;2020-04-29;2017-10-18;2017-07-20;2013-10-16;2011-10-19;2010-04-21;2008-01-23
"After −C→O, next day DOWN",31,85,31/85 = 36.47%,36.47,2025-10-29;2025-02-26;2024-10-30;2023-07-26;2023-02-22;2022-08-03;2022-05-04;2021-10-27;2021-04-28;2020-10-28;2020-07-28;2020-01-28;2019-10-23;2018-07-18;2018-04-25;2017-04-19;2016-10-19;2016-01-27;2014-10-15;2014-04-29;2013-07-17;2013-04-17;2009-10-21;2009-01-21;2008-07-16;2008-04-16;2007-10-17;2007-07-18;2006-04-19;2005-10-19;2005-01-19
