# Post-Earnings Next-Day Outcomes for MOH
# total_earnings=82, considered=80, excluded_c2o_zero=1, excluded_o2c_zero=1
# sum_pct=100.0
Scenario,Count,Denominator,Fraction,Percent,Dates
"After +C->O, next day UP",25,80,25/80 = 31.25%,31.25,2005-04-28;2005-11-03;2006-01-31;2007-02-13;2007-05-01;2007-08-02;2008-02-13;2008-07-23;2009-04-29;2011-02-17;2011-10-25;2012-02-23;2014-05-01;2015-02-09;2015-05-07;2015-07-30;2016-07-27;2017-05-02;2017-11-02;2018-07-31;2020-04-30;2021-04-28;2023-04-26;2024-02-07;2024-07-24
"After +C->O, next day DOWN",19,80,19/80 = 23.75%,23.75,2006-05-04;2006-08-01;2007-11-01;2008-04-29;2010-05-05;2010-10-26;2012-10-23;2013-02-07;2018-04-30;2018-10-31;2019-04-29;2019-07-30;2020-10-28;2021-10-27;2022-10-26;2023-02-08;2023-07-26;2024-10-23;2025-04-23
"After -C->O, next day UP",15,80,15/80 = 18.75%,18.75,2009-02-11;2009-10-28;2010-08-04;2012-04-30;2012-07-26;2014-10-30;2016-02-08;2017-08-02;2020-02-10;2020-07-30;2021-02-10;2022-02-09;2022-07-27;2023-10-25;2025-10-22
"After -C->O, next day DOWN",21,80,21/80 = 26.25%,26.25,2005-07-20;2006-11-07;2008-10-22;2009-08-04;2011-07-21;2013-07-25;2013-10-30;2014-02-10;2014-07-30;2015-10-29;2016-04-28;2016-10-27;2017-02-15;2018-02-12;2019-02-11;2019-10-30;2021-07-28;2022-04-27;2024-04-24;2025-02-05;2025-07-07
