Ticker,pos_then_up_fraction,pos_then_down_fraction,neg_then_up_fraction,neg_then_down_fraction,considered,total_earnings,sum_pct
DD,7/33 = 21.21%,9/33 = 27.27%,7/33 = 21.21%,10/33 = 30.30%,33,33,99.99
