Ticker,pos_then_up_fraction,pos_then_down_fraction,neg_then_up_fraction,neg_then_down_fraction,considered,total_earnings,sum_pct
JKHY,24/84 = 28.57%,20/84 = 23.81%,20/84 = 23.81%,20/84 = 23.81%,84,85,100.0
