# Post-Earnings Next-Day Outcomes for WEC
# total_earnings=76, considered=74, excluded_c2o_zero=2, excluded_o2c_zero=0
# sum_pct=99.99
Scenario,Count,Denominator,Fraction,Percent,Dates
"After +C→O, next day UP",18,74,18/74 = 24.32%,24.32,2025-02-04;2024-07-31;2023-10-31;2019-08-05;2017-05-02;2015-07-29;2015-02-11;2014-10-29;2014-04-30;2014-02-06;2013-07-31;2013-01-30;2012-02-02;2011-05-03;2008-10-29;2008-04-29;2007-10-30;2007-02-07
"After +C→O, next day DOWN",17,74,17/74 = 22.97%,22.97,2024-10-31;2024-05-01;2023-05-01;2022-05-02;2021-02-04;2020-08-04;2019-04-25;2018-05-01;2016-10-26;2013-10-30;2012-10-31;2011-10-27;2009-07-30;2009-05-05;2009-02-03;2008-07-31;2008-02-05
"After −C→O, next day UP",16,74,16/74 = 21.62%,21.62,2025-07-30;2025-05-06;2024-01-08;2023-08-01;2022-08-02;2021-08-03;2020-05-04;2018-10-31;2017-10-26;2017-02-01;2016-07-27;2016-05-03;2016-02-04;2010-07-29;2007-07-31;2007-05-01
"After −C→O, next day DOWN",23,74,23/74 = 31.08%,31.08,2025-10-30;2023-02-02;2022-11-01;2022-02-03;2021-05-03;2020-11-03;2020-01-30;2019-11-06;2019-02-12;2018-07-31;2018-01-31;2017-07-26;2015-11-04;2015-05-05;2014-07-30;2013-04-30;2012-04-04;2011-07-28;2011-02-01;2010-10-26;2010-05-04;2010-02-02;2009-10-29
