# Post-Earnings Next-Day Outcomes for PSX
# total_earnings=53, considered=53, excluded_c2o_zero=0, excluded_o2c_zero=0
# sum_pct=100.0
Scenario,Count,Denominator,Fraction,Percent,Dates
"After +C->O, next day UP",12,53,12/53 = 22.64%,22.64,2013-05-01;2014-04-30;2015-04-30;2016-10-28;2018-07-27;2019-10-25;2020-10-30;2021-10-29;2022-01-28;2023-08-02;2023-10-27;2025-07-25
"After +C->O, next day DOWN",9,53,9/53 = 16.98%,16.98,2013-07-31;2014-01-29;2016-04-29;2017-02-03;2018-04-27;2018-10-26;2021-01-29;2021-04-05;2024-07-30
"After -C->O, next day UP",16,53,16/53 = 30.19%,30.19,2012-08-01;2012-10-31;2013-01-30;2014-10-29;2015-01-29;2015-07-31;2015-10-30;2017-04-28;2017-08-01;2019-02-08;2019-07-26;2020-05-01;2022-04-29;2024-04-26;2025-01-31;2025-04-25
"After -C->O, next day DOWN",16,53,16/53 = 30.19%,30.19,2013-10-30;2014-07-30;2016-01-29;2016-07-29;2017-10-27;2018-02-02;2019-04-30;2020-01-31;2020-07-31;2021-08-03;2022-07-29;2022-11-01;2023-01-31;2023-05-03;2024-10-29;2025-10-29
