# Post-Earnings Next-Day Outcomes for FTV
# total_earnings=38, considered=37, excluded_c2o_zero=1, excluded_o2c_zero=0
# sum_pct=100.0
Scenario,Count,Denominator,Fraction,Percent,Dates
"After +C→O, next day UP",10,37,10/37 = 27.03%,27.03,2025-10-29;2025-02-07;2024-01-31;2023-02-01;2022-07-28;2021-02-04;2020-07-28;2019-02-07;2017-07-27;2017-04-27
"After +C→O, next day DOWN",8,37,8/37 = 21.62%,21.62,2025-05-01;2023-07-26;2023-04-26;2022-10-26;2021-07-12;2020-10-05;2018-02-08;2016-10-27
"After −C→O, next day UP",8,37,8/37 = 21.62%,21.62,2024-04-24;2023-10-25;2021-10-28;2020-02-06;2019-07-25;2019-04-25;2017-10-26;2017-02-07
"After −C→O, next day DOWN",11,37,11/37 = 29.73%,29.73,2025-07-30;2024-10-30;2024-07-24;2022-04-28;2022-02-03;2021-04-29;2020-04-30;2019-10-30;2018-10-25;2018-07-26;2018-04-26
